network,architecture,energy_model,optical_loss_db_per_stage,mapping,stationarity,layers,energy_j,latency_s,edp_j_s,frontier_states,accuracy,accuracy_status
resnet18,paper_optimum_8x8,conservative_walden,1.0,ASWM-IS,IS,21,12.190666322518789,0.15673548799999998,1.9107100351051476,578,,NOT_MODELED
alexnet,c8_r4,optimistic_constant_symbol,0.0,ASWM-IS,IS,8,8.243236942980863,0.029041075200000002,0.23939246395252536,84,,NOT_MODELED
alexnet,c8_r4,optimistic_constant_symbol,0.5,ASWM-IS,IS,8,8.243923301696892,0.029041075200000002,0.23941239654761173,84,,NOT_MODELED
alexnet,c8_r4,optimistic_constant_symbol,1.0,ASWM-IS,IS,8,8.244693408842549,0.029041075200000002,0.23943476128714083,84,,NOT_MODELED
alexnet,c8_r4,linear_bit,0.0,ASWM-IS,IS,8,12.016763336206079,0.029041075200000002,0.34897972770736363,93,,NOT_MODELED
alexnet,c8_r4,linear_bit,0.5,ASWM-IS,IS,8,12.017449694922107,0.029041075200000002,0.34899966030245,93,,NOT_MODELED
alexnet,c8_r4,linear_bit,1.0,ASWM-IS,IS,8,12.018219802067765,0.029041075200000002,0.3490220250419791,93,,NOT_MODELED
alexnet,c8_r4,conservative_walden,0.0,ASWM-IS,IS,8,9.23233489930265,0.058082150400000004,0.5362338641644654,239,,NOT_MODELED
alexnet,c8_r4,conservative_walden,0.5,ASWM-IS,IS,8,9.23697344134285,0.058082150400000004,0.536503280660881,239,,NOT_MODELED
alexnet,c8_r4,conservative_walden,1.0,ASWM-IS,IS,8,9.243525556126938,0.058082150400000004,0.5368838415772085,234,,NOT_MODELED
alexnet,c8_r16,optimistic_constant_symbol,0.0,ASWM-IS,IS,8,1.6269293324937986,0.0290386176,0.04724377874851067,1,,NOT_MODELED
alexnet,c8_r16,optimistic_constant_symbol,0.5,ASWM-IS,IS,8,1.6271007650470475,0.0290386176,0.04724875691286866,1,,NOT_MODELED
alexnet,c8_r16,optimistic_constant_symbol,1.0,ASWM-IS,IS,8,1.62729311553546,0.0290386176,0.04725434250514684,1,,NOT_MODELED
alexnet,c8_r16,linear_bit,0.0,ASWM-IS,IS,8,2.571221341838823,0.0290386176,0.07466471331061646,93,,NOT_MODELED
alexnet,c8_r16,linear_bit,0.5,ASWM-IS,IS,8,2.5713927743920713,0.0290386176,0.07466969147497443,93,,NOT_MODELED
alexnet,c8_r16,linear_bit,1.0,ASWM-IS,IS,8,2.571585124880485,0.0290386176,0.07467527706725265,93,,NOT_MODELED
alexnet,c8_r16,conservative_walden,0.0,ASWM-IS,IS,8,2.063375470275383,0.0580772352,0.11983514249309402,93,,NOT_MODELED
alexnet,c8_r16,conservative_walden,0.5,ASWM-IS,IS,8,2.0645327155596775,0.0580772352,0.1199023520996541,93,,NOT_MODELED
alexnet,c8_r16,conservative_walden,1.0,ASWM-IS,IS,8,2.0661673679720822,0.0580772352,0.11999728819227956,93,,NOT_MODELED
alexnet,c4_r8,optimistic_constant_symbol,0.0,ASWM-IS,IS,8,12.364708339867516,0.024387296000000003,0.30154180223801774,109,,NOT_MODELED
alexnet,c4_r8,optimistic_constant_symbol,0.5,ASWM-IS,IS,8,12.36499606964104,0.024387296000000003,0.30154881918917265,109,,NOT_MODELED
alexnet,c4_r8,optimistic_constant_symbol,1.0,ASWM-IS,IS,8,12.365318907756777,0.024387296000000003,0.30155669233786125,109,,NOT_MODELED
alexnet,c4_r8,linear_bit,0.0,ASWM-IS,IS,8,16.138264304540716,0.024387296000000003,0.3935686285210686,218,,NOT_MODELED
alexnet,c4_r8,linear_bit,0.5,ASWM-IS,IS,8,16.138552034314237,0.024387296000000003,0.3935756454722235,203,,NOT_MODELED
alexnet,c4_r8,linear_bit,1.0,ASWM-IS,IS,8,16.13887487242998,0.024387296000000003,0.39358351862091223,179,,NOT_MODELED
alexnet,c4_r8,conservative_walden,0.0,ASWM-IS,IS,8,13.291248867233504,0.048774592000000005,0.6482752406697764,258,,NOT_MODELED
alexnet,c4_r8,conservative_walden,0.5,ASWM-IS,IS,8,13.293195713268219,0.048774592000000005,0.6483701972908065,258,,NOT_MODELED
alexnet,c4_r8,conservative_walden,1.0,ASWM-IS,IS,8,13.295945706385856,0.048774592000000005,0.648504327083122,256,,NOT_MODELED
alexnet,paper_optimum_8x8,optimistic_constant_symbol,0.0,ASWM-IS,IS,8,4.20265443686498,0.029142656000000003,0.12247651254042984,24,,NOT_MODELED
alexnet,paper_optimum_8x8,optimistic_constant_symbol,0.5,ASWM-IS,IS,8,4.202997791589279,0.029142656000000003,0.12248651880904607,19,,NOT_MODELED
alexnet,paper_optimum_8x8,optimistic_constant_symbol,1.0,ASWM-IS,IS,8,4.2033830419263145,0.029142656000000003,0.12249774602709217,19,,NOT_MODELED
alexnet,paper_optimum_8x8,linear_bit,0.0,ASWM-IS,IS,8,6.097665440453588,0.029142656000000003,0.17770216633422742,95,,NOT_MODELED
alexnet,paper_optimum_8x8,linear_bit,0.5,ASWM-IS,IS,8,6.098008795177886,0.029142656000000003,0.1777121726028436,95,,NOT_MODELED
alexnet,paper_optimum_8x8,linear_bit,1.0,ASWM-IS,IS,8,6.098394045514922,0.029142656000000003,0.17772339982088975,95,,NOT_MODELED
alexnet,paper_optimum_8x8,conservative_walden,0.0,ASWM-IS,IS,8,4.819733367827425,0.058285312000000006,0.28091966310063227,122,,NOT_MODELED
alexnet,paper_optimum_8x8,conservative_walden,0.5,ASWM-IS,IS,8,4.822061278686441,0.058285312000000006,0.2810553461113582,112,,NOT_MODELED
alexnet,paper_optimum_8x8,conservative_walden,1.0,ASWM-IS,IS,8,4.825349540175337,0.058285312000000006,0.28124700345817605,107,,NOT_MODELED
alexnet,c4_r32,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,8,1.0949538823545224,0.0346481664,0.03793814431614551,26,,NOT_MODELED
alexnet,c4_r32,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,8,1.0950253227273001,0.0346481664,0.0379406195940692,26,,NOT_MODELED
alexnet,c4_r32,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,8,1.0951054801439384,0.0346481664,0.03794339690157907,26,,NOT_MODELED
alexnet,c4_r32,linear_bit,0.0,Joint-ASWM,JOINT,8,1.5965451685902343,0.0346481664,0.05531736266643049,175,,NOT_MODELED
alexnet,c4_r32,linear_bit,0.5,Joint-ASWM,JOINT,8,1.596616608963012,0.0346481664,0.055319837944354175,175,,NOT_MODELED
alexnet,c4_r32,linear_bit,1.0,Joint-ASWM,JOINT,8,1.59669676637965,0.0346481664,0.05532261525186404,175,,NOT_MODELED
alexnet,c4_r32,conservative_walden,0.0,Joint-ASWM,JOINT,8,1.9806556471538224,0.0538396672,0.10663784088056243,301,,NOT_MODELED
alexnet,c4_r32,conservative_walden,0.5,Joint-ASWM,JOINT,8,1.9811389477499417,0.0538396672,0.10666386162381505,301,,NOT_MODELED
alexnet,c4_r32,conservative_walden,1.0,Joint-ASWM,JOINT,8,1.9818216279872984,0.0538396672,0.10670061690059836,301,,NOT_MODELED
vision_transformer,paper_optimum_8x8,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,98,17.79044316115614,0.42142632959999976,7.49736116336345,1,,NOT_MODELED
vision_transformer,paper_optimum_8x8,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,98,17.795416847211467,0.42142632959999976,7.4994572056223285,1,,NOT_MODELED
vision_transformer,paper_optimum_8x8,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,98,17.80099741475149,0.42142632959999976,7.5018090037178045,1,,NOT_MODELED
vision_transformer,paper_optimum_8x8,linear_bit,0.0,Joint-ASWM,JOINT,98,40.07649306242225,0.42142632959999976,16.889289374536464,9036,,NOT_MODELED
vision_transformer,paper_optimum_8x8,linear_bit,0.5,Joint-ASWM,JOINT,98,40.081466748477574,0.42142632959999976,16.89138541679534,9036,,NOT_MODELED
vision_transformer,paper_optimum_8x8,linear_bit,1.0,Joint-ASWM,JOINT,98,40.08704731601759,0.42142632959999976,16.893737214890812,9036,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.0,Joint-ASWM,JOINT,98,39.33888917072204,0.8428526591999995,33.156887347517134,24004,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,Joint-ASWM,JOINT,98,39.37261174573382,0.8428526591999995,33.185310509540884,20367,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,Joint-ASWM,JOINT,98,39.42024614903933,0.8428526591999995,33.22545929303634,15863,,NOT_MODELED
mobilenet_v3,paper_optimum_8x8,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,64,0.3591281775987993,0.011831424000000004,0.004248997739518697,1058,,NOT_MODELED
mobilenet_v3,paper_optimum_8x8,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,64,0.3592606111462997,0.011831424000000004,0.004250564616970999,1058,,NOT_MODELED
mobilenet_v3,paper_optimum_8x8,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,64,0.35940920403056376,0.011831424000000004,0.00425232268238811,1058,,NOT_MODELED
mobilenet_v3,paper_optimum_8x8,linear_bit,0.0,Joint-ASWM,JOINT,64,0.8477810620569368,0.011831424000000004,0.010030457204365935,143154,,NOT_MODELED
mobilenet_v3,paper_optimum_8x8,linear_bit,0.5,Joint-ASWM,JOINT,64,0.8479134956044379,0.011831424000000004,0.010032024081818244,141724,,NOT_MODELED
mobilenet_v3,paper_optimum_8x8,linear_bit,1.0,Joint-ASWM,JOINT,64,0.8480620884887012,0.011831424000000004,0.010033782147235347,138963,,NOT_MODELED
mobilenet_v3,paper_optimum_8x8,conservative_walden,0.0,Joint-ASWM,JOINT,64,0.7813165976991269,0.023662848000000007,0.018488175891231595,292636,,NOT_MODELED
mobilenet_v3,paper_optimum_8x8,conservative_walden,0.5,Joint-ASWM,JOINT,64,0.7822126622435053,0.023662848000000007,0.01850937933034341,291330,,NOT_MODELED
mobilenet_v3,paper_optimum_8x8,conservative_walden,1.0,Joint-ASWM,JOINT,64,0.7834783870548453,0.023662848000000007,0.018539329984163976,289725,,NOT_MODELED
gpt2_medium,c8_r16,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,145,76.87143713638244,2.2629842944000007,173.95885492759044,2,,NOT_MODELED
gpt2_medium,c8_r16,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,145,76.88479153380722,2.2629842944000007,173.98907571922388,2,,NOT_MODELED
gpt2_medium,c8_r16,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,145,76.89977541416378,2.2629842944000007,174.02298400513996,2,,NOT_MODELED
gpt2_medium,c8_r16,linear_bit,0.0,Joint-ASWM,JOINT,145,136.71066138053746,2.2629842944000007,309.374079581193,40986,,NOT_MODELED
gpt2_medium,c8_r16,linear_bit,0.5,Joint-ASWM,JOINT,145,136.72401577796228,2.2629842944000007,309.4043003728265,40986,,NOT_MODELED
gpt2_medium,c8_r16,linear_bit,1.0,Joint-ASWM,JOINT,145,136.73899965831896,2.2629842944000007,309.4382086587429,40986,,NOT_MODELED
gpt2_medium,c8_r16,conservative_walden,0.0,Joint-ASWM,JOINT,145,149.80485705782704,4.525863731200001,677.9963693156199,40986,,NOT_MODELED
gpt2_medium,c8_r16,conservative_walden,0.5,Joint-ASWM,JOINT,145,149.8935195005668,4.525863731200001,678.3976434495354,40986,,NOT_MODELED
gpt2_medium,c8_r16,conservative_walden,1.0,Joint-ASWM,JOINT,145,150.01875852973538,4.525863731200001,678.9644582293802,40986,,NOT_MODELED
gpt2_medium,c4_r8,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,145,156.79394327315896,2.2629318656000006,354.8140105659103,1,,NOT_MODELED
gpt2_medium,c4_r8,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,145,156.8206520723069,2.2629318656000006,354.87445075859404,1,,NOT_MODELED
gpt2_medium,c4_r8,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,145,156.85061983784325,2.2629318656000006,354.9422657701671,1,,NOT_MODELED
gpt2_medium,c4_r8,linear_bit,0.0,Joint-ASWM,JOINT,145,397.04068150727306,2.2629318656000006,898.4760101223491,139907,,NOT_MODELED
gpt2_medium,c4_r8,linear_bit,0.5,Joint-ASWM,JOINT,145,397.067390306421,2.2629318656000006,898.5364503150328,137885,,NOT_MODELED
gpt2_medium,c4_r8,linear_bit,1.0,Joint-ASWM,JOINT,145,397.09735807195733,2.2629318656000006,898.6042653266059,132493,,NOT_MODELED
gpt2_medium,c4_r8,conservative_walden,0.0,Joint-ASWM,JOINT,145,352.0640206298476,4.525863731200001,1593.3937820290764,182847,,NOT_MODELED
gpt2_medium,c4_r8,conservative_walden,0.5,Joint-ASWM,JOINT,145,352.2451118666339,4.525863731200001,1594.2133762896856,182510,,NOT_MODELED
gpt2_medium,c4_r8,conservative_walden,1.0,Joint-ASWM,JOINT,145,352.50091003759746,4.525863731200001,1595.3710839541568,181836,,NOT_MODELED
alexnet,c8_r4,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,8,1.3379992977889474,0.0307974144,0.04120691884091522,3,,NOT_MODELED
alexnet,c8_r4,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,8,1.3386856866387296,0.0307974144,0.0412280578427615,3,,NOT_MODELED
alexnet,c8_r4,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,8,1.3394558275950124,0.0307974144,0.04125177619293855,3,,NOT_MODELED
alexnet,c8_r4,linear_bit,0.0,Joint-ASWM,JOINT,8,3.5688395059189952,0.0307974144,0.10991102919087856,115,,NOT_MODELED
alexnet,c8_r4,linear_bit,0.5,Joint-ASWM,JOINT,8,3.569525894768778,0.0307974144,0.10993216819272485,115,,NOT_MODELED
alexnet,c8_r4,linear_bit,1.0,Joint-ASWM,JOINT,8,3.5702960357250606,0.0307974144,0.10995588654290189,112,,NOT_MODELED
alexnet,c8_r4,conservative_walden,0.0,Joint-ASWM,JOINT,8,3.1780098220972226,0.0615948288,0.19574897091679688,259,,NOT_MODELED
alexnet,c8_r4,conservative_walden,0.5,Joint-ASWM,JOINT,8,3.182648456715813,0.0615948288,0.1960346868219947,259,,NOT_MODELED
alexnet,c8_r4,conservative_walden,1.0,Joint-ASWM,JOINT,8,3.189200702270357,0.0615948288,0.1964382712651824,254,,NOT_MODELED
vision_transformer,c4_r32,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,98,21.341600267812805,0.4214415359999999,8.994236797565037,2,,NOT_MODELED
vision_transformer,c4_r32,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,98,21.342847119561643,0.4214415359999999,8.994762272681232,2,,NOT_MODELED
vision_transformer,c4_r32,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,98,21.34424611023366,0.4214415359999999,8.995351865458897,2,,NOT_MODELED
vision_transformer,c4_r32,linear_bit,0.0,Joint-ASWM,JOINT,98,32.485362928462116,0.4214415359999999,13.690681250088529,12230,,NOT_MODELED
vision_transformer,c4_r32,linear_bit,0.5,Joint-ASWM,JOINT,98,32.48660978021098,0.4214415359999999,13.691206725204736,12230,,NOT_MODELED
vision_transformer,c4_r32,linear_bit,1.0,Joint-ASWM,JOINT,98,32.48800877088297,0.4214415359999999,13.691796317982387,12230,,NOT_MODELED
vision_transformer,c4_r32,conservative_walden,0.0,Joint-ASWM,JOINT,98,34.917893413577275,0.8428830719999998,29.431701268204574,35900,,NOT_MODELED
vision_transformer,c4_r32,conservative_walden,0.5,Joint-ASWM,JOINT,98,34.926301707835705,0.8428830719999998,29.438788477099397,35900,,NOT_MODELED
vision_transformer,c4_r32,conservative_walden,1.0,Joint-ASWM,JOINT,98,34.93817873916195,0.8428830719999998,29.448799425749904,35900,,NOT_MODELED
gpt2_medium,c8_r4,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,145,143.6711675285575,2.262905651200001,325.11429691487484,1,,NOT_MODELED
gpt2_medium,c8_r4,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,145,143.72472989415417,2.262905651200001,325.2355034946752,1,,NOT_MODELED
gpt2_medium,c8_r4,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,145,143.78482785680927,2.262905651200001,325.371499513993,1,,NOT_MODELED
gpt2_medium,c8_r4,linear_bit,0.0,Joint-ASWM,JOINT,145,383.91792442706236,2.262905651200001,868.7700407829743,60338,,NOT_MODELED
gpt2_medium,c8_r4,linear_bit,0.5,Joint-ASWM,JOINT,145,383.9714867926591,2.262905651200001,868.8912473627748,60338,,NOT_MODELED
gpt2_medium,c8_r4,linear_bit,1.0,Joint-ASWM,JOINT,145,384.0315847553145,2.262905651200001,869.0272433820933,60338,,NOT_MODELED
gpt2_medium,c8_r4,conservative_walden,0.0,Joint-ASWM,JOINT,145,343.09673781972754,4.525811302400002,1552.791093841093,184208,,NOT_MODELED
gpt2_medium,c8_r4,conservative_walden,0.5,Joint-ASWM,JOINT,145,343.4576969323492,4.525811302400002,1554.4247266727007,183773,,NOT_MODELED
gpt2_medium,c8_r4,conservative_walden,1.0,Joint-ASWM,JOINT,145,343.96756523100134,4.525811302400002,1556.7322943814759,182425,,NOT_MODELED
gpt2_medium,c4_r16,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,145,122.13057054581897,2.2629842944000007,276.37956301129964,1,,NOT_MODELED
gpt2_medium,c4_r16,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,145,122.14392494324358,2.2629842944000007,276.40978380293274,1,,NOT_MODELED
gpt2_medium,c4_r16,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,145,122.15890882360014,2.2629842944000007,276.44369208884876,1,,NOT_MODELED
gpt2_medium,c4_r16,linear_bit,0.0,Joint-ASWM,JOINT,145,241.84139676318586,2.2629842944000007,547.2832826108488,63938,,NOT_MODELED
gpt2_medium,c4_r16,linear_bit,0.5,Joint-ASWM,JOINT,145,241.85475116061082,2.2629842944000007,547.3135034024826,63938,,NOT_MODELED
gpt2_medium,c4_r16,linear_bit,1.0,Joint-ASWM,JOINT,145,241.86973504096738,2.2629842944000007,547.3474116883987,63938,,NOT_MODELED
gpt2_medium,c4_r16,conservative_walden,0.0,Joint-ASWM,JOINT,145,235.75904372283608,4.525968588800001,1067.0380264150822,153139,,NOT_MODELED
gpt2_medium,c4_r16,conservative_walden,0.5,Joint-ASWM,JOINT,145,235.84936241810374,4.525968588800001,1067.4468059928452,152802,,NOT_MODELED
gpt2_medium,c4_r16,conservative_walden,1.0,Joint-ASWM,JOINT,145,235.97694096615157,4.525968588800001,1068.0242224939143,151791,,NOT_MODELED
gpt2_medium,paper_optimum_8x8,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,145,95.75783254350736,2.2629318656000006,216.69345064349156,1,,NOT_MODELED
gpt2_medium,paper_optimum_8x8,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,145,95.78454134265564,2.2629318656000006,216.7538908361761,1,,NOT_MODELED
gpt2_medium,paper_optimum_8x8,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,145,95.81450910819211,2.2629318656000006,216.82170584774943,1,,NOT_MODELED
gpt2_medium,paper_optimum_8x8,linear_bit,0.0,Joint-ASWM,JOINT,145,215.46867805832318,2.2629318656000006,487.5909376168872,62018,,NOT_MODELED
gpt2_medium,paper_optimum_8x8,linear_bit,0.5,Joint-ASWM,JOINT,145,215.49538685747166,2.2629318656000006,487.6513778095722,62018,,NOT_MODELED
gpt2_medium,paper_optimum_8x8,linear_bit,1.0,Joint-ASWM,JOINT,145,215.52535462300804,2.2629318656000006,487.7191928211453,62018,,NOT_MODELED
gpt2_medium,paper_optimum_8x8,conservative_walden,0.0,Joint-ASWM,JOINT,145,211.46339538963105,4.525863731200001,957.0545116703366,148176,,NOT_MODELED
gpt2_medium,paper_optimum_8x8,conservative_walden,0.5,Joint-ASWM,JOINT,145,211.64448662641766,4.525863731200001,957.8741059309474,147502,,NOT_MODELED
gpt2_medium,paper_optimum_8x8,conservative_walden,1.0,Joint-ASWM,JOINT,145,211.90028479738112,4.525863731200001,959.0318135954182,146154,,NOT_MODELED
gpt2_medium,c8_r32,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,145,70.41978371952723,2.2629842944000007,159.358864572335,2,,NOT_MODELED
gpt2_medium,c8_r32,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,145,70.4264790136291,2.2629842944000007,159.3740159177339,2,,NOT_MODELED
gpt2_medium,c8_r32,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,145,70.43399125716832,2.2629842944000007,159.39101600687886,2,,NOT_MODELED
gpt2_medium,c8_r32,linear_bit,0.0,Joint-ASWM,JOINT,145,100.45062116547882,2.2629842944000007,227.31817806020285,2,,NOT_MODELED
gpt2_medium,c8_r32,linear_bit,0.5,Joint-ASWM,JOINT,145,100.45731645958054,2.2629842944000007,227.33332940560143,2,,NOT_MODELED
gpt2_medium,c8_r32,linear_bit,1.0,Joint-ASWM,JOINT,145,100.46482870311979,2.2629842944000007,227.3503294947465,2,,NOT_MODELED
gpt2_medium,c8_r32,conservative_walden,0.0,Joint-ASWM,JOINT,145,210.56369180063433,2.2629842944000007,476.5023275157177,60590,,NOT_MODELED
gpt2_medium,c8_r32,conservative_walden,0.5,Joint-ASWM,JOINT,145,210.5703870947361,2.2629842944000007,476.5174788611164,60590,,NOT_MODELED
gpt2_medium,c8_r32,conservative_walden,1.0,Joint-ASWM,JOINT,145,210.57789933827536,2.2629842944000007,476.5344789502614,60590,,NOT_MODELED
mobilenet_v3,c4_r16,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,64,0.4904370772741551,0.020587878400000006,0.010097058909771712,6950,,NOT_MODELED
mobilenet_v3,c4_r16,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,64,0.4905304693895429,0.020587878400000006,0.010098981655286835,6950,,NOT_MODELED
mobilenet_v3,c4_r16,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,64,0.49063525706649413,0.020587878400000006,0.010101139011237725,6950,,NOT_MODELED
mobilenet_v3,c4_r16,linear_bit,0.0,Joint-ASWM,JOINT,64,1.1464096116795055,0.016370585600000008,0.018767396680662112,411098,,NOT_MODELED
mobilenet_v3,c4_r16,linear_bit,0.5,Joint-ASWM,JOINT,64,1.1464440486765997,0.016370585600000008,0.018767960434470852,409424,,NOT_MODELED
mobilenet_v3,c4_r16,linear_bit,1.0,Joint-ASWM,JOINT,64,1.1464826876228493,0.016370585600000008,0.018768592976647926,404516,,NOT_MODELED
mobilenet_v3,c4_r16,conservative_walden,0.0,Joint-ASWM,JOINT,64,1.3094012182845434,0.021940787200000002,0.028729293489801917,576002,,NOT_MODELED
mobilenet_v3,c4_r16,conservative_walden,0.5,Joint-ASWM,JOINT,64,1.3096110525138092,0.021940787200000002,0.028733897417973515,569991,,NOT_MODELED
mobilenet_v3,c4_r16,conservative_walden,1.0,Joint-ASWM,JOINT,64,1.309906293267323,0.021940787200000002,0.02874037523251913,565434,,NOT_MODELED
mobilenet_v3,c4_r8,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,64,0.5599396193709635,0.011430016000000006,0.006400118808444026,50,,NOT_MODELED
mobilenet_v3,c4_r8,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,64,0.5600618871652778,0.011430016000000006,0.0064015163312893236,50,,NOT_MODELED
mobilenet_v3,c4_r8,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,64,0.5601990738868655,0.011430016000000006,0.0064030843777120585,50,,NOT_MODELED
mobilenet_v3,c4_r8,linear_bit,0.0,Joint-ASWM,JOINT,64,1.5093395871282755,0.011430016000000006,0.017251775630309593,280474,,NOT_MODELED
mobilenet_v3,c4_r8,linear_bit,0.5,Joint-ASWM,JOINT,64,1.5094618549225907,0.011430016000000006,0.0172531731531549,279029,,NOT_MODELED
mobilenet_v3,c4_r8,linear_bit,1.0,Joint-ASWM,JOINT,64,1.5095990416441778,0.011430016000000006,0.01725474119957763,274862,,NOT_MODELED
mobilenet_v3,c4_r8,conservative_walden,0.0,Joint-ASWM,JOINT,64,1.2875131380027833,0.022860032000000013,0.02943259153516406,272560,,NOT_MODELED
mobilenet_v3,c4_r8,conservative_walden,0.5,Joint-ASWM,JOINT,64,1.2883408629771664,0.022860032000000013,0.029451513354565657,272793,,NOT_MODELED
mobilenet_v3,c4_r8,conservative_walden,1.0,Joint-ASWM,JOINT,64,1.2895100555801033,0.022860032000000013,0.029478241134882958,273117,,NOT_MODELED
vgg16,c8_r4,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,16,38.49576094577772,0.6851633151999998,26.375883190755744,1,,NOT_MODELED
vgg16,c8_r4,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,16,38.51197190265309,0.6851633151999998,26.386990343711034,1,,NOT_MODELED
vgg16,c8_r4,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,16,38.530160895429134,0.6851633151999998,26.39945277430162,1,,NOT_MODELED
vgg16,c8_r4,linear_bit,0.0,Joint-ASWM,JOINT,16,93.13477688610308,0.6851633151999998,63.812532491694704,776,,NOT_MODELED
vgg16,c8_r4,linear_bit,0.5,Joint-ASWM,JOINT,16,93.15098784297845,0.6851633151999998,63.82363964465,776,,NOT_MODELED
vgg16,c8_r4,linear_bit,1.0,Joint-ASWM,JOINT,16,93.16917683575451,0.6851633151999998,63.836102075240596,643,,NOT_MODELED
vgg16,c8_r4,conservative_walden,0.0,Joint-ASWM,JOINT,16,82.740845826291,1.3703266303999997,113.38198445758721,2122,,NOT_MODELED
vgg16,c8_r4,conservative_walden,0.5,Joint-ASWM,JOINT,16,82.85025336921244,1.3703266303999997,113.5319085272191,2122,,NOT_MODELED
vgg16,c8_r4,conservative_walden,1.0,Joint-ASWM,JOINT,16,83.00479563125386,1.3703266303999997,113.74368190441672,2122,,NOT_MODELED
gpt2_medium,c4_r32,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,145,117.13456290161938,2.2629842944000007,265.0736761777736,2,,NOT_MODELED
gpt2_medium,c4_r32,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,145,117.14125819572116,2.2629842944000007,265.08882752317237,2,,NOT_MODELED
gpt2_medium,c4_r32,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,145,117.14877043926063,2.2629842944000007,265.10582761231785,2,,NOT_MODELED
gpt2_medium,c4_r32,linear_bit,0.0,Joint-ASWM,JOINT,145,176.97378714577482,2.2629842944000007,400.4889008313771,61546,,NOT_MODELED
gpt2_medium,c4_r32,linear_bit,0.5,Joint-ASWM,JOINT,145,176.98048243987643,2.2629842944000007,400.5040521767755,61546,,NOT_MODELED
gpt2_medium,c4_r32,linear_bit,1.0,Joint-ASWM,JOINT,145,176.98799468341565,2.2629842944000007,400.52105226592045,61546,,NOT_MODELED
gpt2_medium,c4_r32,conservative_walden,0.0,Joint-ASWM,JOINT,145,190.03716527320904,4.525968588800001,860.1022407311385,60586,,NOT_MODELED
gpt2_medium,c4_r32,conservative_walden,0.5,Joint-ASWM,JOINT,145,190.08231571619132,4.525968588800001,860.3065902178467,60586,,NOT_MODELED
gpt2_medium,c4_r32,conservative_walden,1.0,Joint-ASWM,JOINT,145,190.14609241205991,4.525968588800001,860.5952415400454,60586,,NOT_MODELED
vision_transformer,c8_r16,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,98,13.844270767387814,0.4214449151999999,5.834597519567595,2,,NOT_MODELED
vision_transformer,c8_r16,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,98,13.8467576136617,0.4214449151999999,5.835645588284607,2,,NOT_MODELED
vision_transformer,c8_r16,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,98,13.84954790107402,0.4214449151999999,5.8368215407264765,2,,NOT_MODELED
