network,architecture,variant,slice_bits,energy_model,optical_loss_db_per_stage,accuracy_status,layers,energy_j,latency_s,edp_j_s
gpt2_medium,c4_r32,mbosa2,2,conservative_walden,0.0,NOT_MODELED,145,187.85418412906634,4.5259685888000005,850.2221366428058
gpt2_medium,c4_r32,mbosa2,2,conservative_walden,0.5,NOT_MODELED,145,187.89933457204856,4.5259685888000005,850.4264861295138
gpt2_medium,c4_r32,mbosa2,2,conservative_walden,1.0,NOT_MODELED,145,187.96311126791727,4.5259685888000005,850.715137451713
gpt2_medium,compact_4x4,analog8,8,optimistic_constant_symbol,0.0,NOT_MODELED,145,588.7091553242795,1.1314528256,666.0966372482454
gpt2_medium,compact_4x4,analog8,8,optimistic_constant_symbol,0.5,NOT_MODELED,145,588.7091553242795,1.1314528256,666.0966372482454
gpt2_medium,compact_4x4,analog8,8,optimistic_constant_symbol,1.0,NOT_MODELED,145,588.7091553242795,1.1314528256,666.0966372482454
gpt2_medium,compact_4x4,analog8,8,linear_bit,0.0,NOT_MODELED,145,728.6799567427595,1.1314528256,824.4669960146811
gpt2_medium,compact_4x4,analog8,8,linear_bit,0.5,NOT_MODELED,145,728.6799567427595,1.1314528256,824.4669960146811
gpt2_medium,compact_4x4,analog8,8,linear_bit,1.0,NOT_MODELED,145,728.6799567427595,1.1314528256,824.4669960146811
gpt2_medium,compact_4x4,analog8,8,conservative_walden,0.0,NOT_MODELED,145,5667.649663937691,1.1314528256,6412.678226773191
gpt2_medium,compact_4x4,analog8,8,conservative_walden,0.5,NOT_MODELED,145,5667.649663937691,1.1314528256,6412.678226773191
gpt2_medium,compact_4x4,analog8,8,conservative_walden,1.0,NOT_MODELED,145,5667.649663937691,1.1314528256,6412.678226773191
mobilenet_v3,c4_r16,mbosa4,4,optimistic_constant_symbol,0.0,NOT_MODELED,64,0.4823402418525766,0.020587878400000002,0.00993036224668744
mobilenet_v3,c4_r16,mbosa4,4,optimistic_constant_symbol,0.5,NOT_MODELED,64,0.48243363396796435,0.020587878400000002,0.009932284992202561
mobilenet_v3,c4_r16,mbosa4,4,optimistic_constant_symbol,1.0,NOT_MODELED,64,0.48253842164491567,0.020587878400000002,0.009934442348153452
mobilenet_v3,c4_r16,mbosa4,4,linear_bit,0.0,NOT_MODELED,64,1.1752401298919493,0.020587878400000002,0.02419570088501566
mobilenet_v3,c4_r16,mbosa4,4,linear_bit,0.5,NOT_MODELED,64,1.175333522007337,0.020587878400000002,0.024197623630530782
mobilenet_v3,c4_r16,mbosa4,4,linear_bit,1.0,NOT_MODELED,64,1.1754383096842886,0.020587878400000002,0.024199780986481678
mobilenet_v3,c4_r16,mbosa4,4,conservative_walden,0.0,NOT_MODELED,64,3.7158730527029826,0.020587878400000002,0.0765019425588858
mobilenet_v3,c4_r16,mbosa4,4,conservative_walden,0.5,NOT_MODELED,64,3.7159664448183705,0.020587878400000002,0.07650386530440093
mobilenet_v3,c4_r16,mbosa4,4,conservative_walden,1.0,NOT_MODELED,64,3.716071232495322,0.020587878400000002,0.07650602266035182
vision_transformer,c4_r32,analog8,8,optimistic_constant_symbol,0.0,NOT_MODELED,98,17.84568520382036,0.21072076799999997,3.7604564916352623
vision_transformer,c4_r32,analog8,8,optimistic_constant_symbol,0.5,NOT_MODELED,98,17.84568520382036,0.21072076799999997,3.7604564916352623
vision_transformer,c4_r32,analog8,8,optimistic_constant_symbol,1.0,NOT_MODELED,98,17.84568520382036,0.21072076799999997,3.7604564916352623
vision_transformer,c4_r32,analog8,8,linear_bit,0.0,NOT_MODELED,98,43.84777465301353,0.21072076799999997,9.239636749973943
vision_transformer,c4_r32,analog8,8,linear_bit,0.5,NOT_MODELED,98,43.84777465301353,0.21072076799999997,9.239636749973943
vision_transformer,c4_r32,analog8,8,linear_bit,1.0,NOT_MODELED,98,43.84777465301353,0.21072076799999997,9.239636749973943
vision_transformer,c4_r32,analog8,8,conservative_walden,0.0,NOT_MODELED,98,961.3500737888298,0.21072076799999997,202.57642586563887
vision_transformer,c4_r32,analog8,8,conservative_walden,0.5,NOT_MODELED,98,961.3500737888298,0.21072076799999997,202.57642586563887
vision_transformer,c4_r32,analog8,8,conservative_walden,1.0,NOT_MODELED,98,961.3500737888298,0.21072076799999997,202.57642586563887
vision_transformer,paper_optimum_8x8,mbosa4,4,optimistic_constant_symbol,0.0,NOT_MODELED,98,16.98395133848069,0.4214263296,7.157484274680924
vision_transformer,paper_optimum_8x8,mbosa4,4,optimistic_constant_symbol,0.5,NOT_MODELED,98,16.988925024536016,0.4214263296,7.1595803169398025
vision_transformer,paper_optimum_8x8,mbosa4,4,optimistic_constant_symbol,1.0,NOT_MODELED,98,16.99450559207601,0.4214263296,7.161932115035268
vision_transformer,paper_optimum_8x8,mbosa4,4,linear_bit,0.0,NOT_MODELED,98,39.270001239746804,0.4214263296,16.549412485853946
vision_transformer,paper_optimum_8x8,mbosa4,4,linear_bit,0.5,NOT_MODELED,98,39.27497492580214,0.4214263296,16.551508528112826
vision_transformer,paper_optimum_8x8,mbosa4,4,linear_bit,1.0,NOT_MODELED,98,39.280555493342135,0.4214263296,16.55386032620829
vision_transformer,paper_optimum_8x8,mbosa4,4,conservative_walden,0.0,NOT_MODELED,98,120.98551754438927,0.4214263296,50.986482593488375
vision_transformer,paper_optimum_8x8,mbosa4,4,conservative_walden,0.5,NOT_MODELED,98,120.99049123044458,0.4214263296,50.988578635747245
vision_transformer,paper_optimum_8x8,mbosa4,4,conservative_walden,1.0,NOT_MODELED,98,120.99607179798456,0.4214263296,50.9909304338427
mobilenet_v3,deap_high_channel,mbosa2,2,optimistic_constant_symbol,0.0,NOT_MODELED,64,0.3963827675118212,0.16546795520000002,0.06558864601669806
mobilenet_v3,deap_high_channel,mbosa2,2,optimistic_constant_symbol,0.5,NOT_MODELED,64,0.3968475425104933,0.16546795520000002,0.06566555138535642
mobilenet_v3,deap_high_channel,mbosa2,2,optimistic_constant_symbol,1.0,NOT_MODELED,64,0.39750405464591965,0.16546795520000002,0.06577418310596939
mobilenet_v3,deap_high_channel,mbosa2,2,linear_bit,0.0,NOT_MODELED,64,0.46368630844074543,0.16546795520000002,0.07672522531192666
mobilenet_v3,deap_high_channel,mbosa2,2,linear_bit,0.5,NOT_MODELED,64,0.46415108343941747,0.16546795520000002,0.076802130680585
mobilenet_v3,deap_high_channel,mbosa2,2,linear_bit,1.0,NOT_MODELED,64,0.46480759557484375,0.16546795520000002,0.07691076240119797
mobilenet_v3,deap_high_channel,mbosa2,2,conservative_walden,0.0,NOT_MODELED,64,0.5309898493696695,0.16546795520000002,0.08786180460715523
mobilenet_v3,deap_high_channel,mbosa2,2,conservative_walden,0.5,NOT_MODELED,64,0.5314546243683417,0.16546795520000002,0.0879387099758136
mobilenet_v3,deap_high_channel,mbosa2,2,conservative_walden,1.0,NOT_MODELED,64,0.532111136503768,0.16546795520000002,0.08804734169642657
gpt2_medium,c8_r4,mbosa4,4,optimistic_constant_symbol,0.0,NOT_MODELED,145,134.92668633147355,2.2629056512000005,305.3263609971814
gpt2_medium,c8_r4,mbosa4,4,optimistic_constant_symbol,0.5,NOT_MODELED,145,134.98024869707004,2.2629056512000005,305.44756757698127
gpt2_medium,c8_r4,mbosa4,4,optimistic_constant_symbol,1.0,NOT_MODELED,145,135.0403466597254,2.2629056512000005,305.5835635962997
gpt2_medium,c8_r4,mbosa4,4,linear_bit,0.0,NOT_MODELED,145,375.17344322997826,2.2629056512000005,848.9821048652803
gpt2_medium,c8_r4,mbosa4,4,linear_bit,0.5,NOT_MODELED,145,375.2270055955747,2.2629056512000005,849.1033114450803
gpt2_medium,c8_r4,mbosa4,4,linear_bit,1.0,NOT_MODELED,145,375.28710355823006,2.2629056512000005,849.2393074643986
gpt2_medium,c8_r4,mbosa4,4,conservative_walden,0.0,NOT_MODELED,145,1256.0782185244952,2.2629056512000005,2842.3864990483094
gpt2_medium,c8_r4,mbosa4,4,conservative_walden,0.5,NOT_MODELED,145,1256.1317808900922,2.2629056512000005,2842.50770562811
gpt2_medium,c8_r4,mbosa4,4,conservative_walden,1.0,NOT_MODELED,145,1256.191878852747,2.2629056512000005,2842.643701647428
gpt2_medium,c4_r8,mbosa1,1,optimistic_constant_symbol,0.0,NOT_MODELED,145,256.12249572759066,9.0517274624,2318.3510283158594
gpt2_medium,c4_r8,mbosa1,1,optimistic_constant_symbol,0.5,NOT_MODELED,145,257.20634108705775,9.0517274624,2328.1617011211424
gpt2_medium,c4_r8,mbosa1,1,optimistic_constant_symbol,1.0,NOT_MODELED,145,259.63276860423593,9.0517274624,2350.125061713907
gpt2_medium,c4_r8,mbosa1,1,linear_bit,0.0,NOT_MODELED,145,256.12249572759066,9.0517274624,2318.3510283158594
gpt2_medium,c4_r8,mbosa1,1,linear_bit,0.5,NOT_MODELED,145,257.20634108705775,9.0517274624,2328.1617011211424
gpt2_medium,c4_r8,mbosa1,1,linear_bit,1.0,NOT_MODELED,145,259.63276860423593,9.0517274624,2350.125061713907
gpt2_medium,c4_r8,mbosa1,1,conservative_walden,0.0,NOT_MODELED,145,256.12249572759066,9.0517274624,2318.3510283158594
gpt2_medium,c4_r8,mbosa1,1,conservative_walden,0.5,NOT_MODELED,145,257.20634108705775,9.0517274624,2328.1617011211424
gpt2_medium,c4_r8,mbosa1,1,conservative_walden,1.0,NOT_MODELED,145,259.63276860423593,9.0517274624,2350.125061713907
gpt2_medium,paper_optimum_8x8,mbosa2,2,optimistic_constant_symbol,0.0,NOT_MODELED,145,127.31889997997149,4.5258637312,576.2279917156334
gpt2_medium,paper_optimum_8x8,mbosa2,2,optimistic_constant_symbol,0.5,NOT_MODELED,145,127.49999121675829,4.5258637312,577.0475859762449
gpt2_medium,paper_optimum_8x8,mbosa2,2,optimistic_constant_symbol,1.0,NOT_MODELED,145,127.75578938772176,4.5258637312,578.2052936407158
gpt2_medium,paper_optimum_8x8,mbosa2,2,linear_bit,0.0,NOT_MODELED,145,167.2117004104578,4.5258637312,756.7773703199712
gpt2_medium,paper_optimum_8x8,mbosa2,2,linear_bit,0.5,NOT_MODELED,145,167.3927916472446,4.5258637312,757.5969645805826
gpt2_medium,paper_optimum_8x8,mbosa2,2,linear_bit,1.0,NOT_MODELED,145,167.6485898182081,4.5258637312,758.7546722450537
gpt2_medium,paper_optimum_8x8,mbosa2,2,conservative_walden,0.0,NOT_MODELED,145,207.10450084094413,4.5258637312,937.326748924309
gpt2_medium,paper_optimum_8x8,mbosa2,2,conservative_walden,0.5,NOT_MODELED,145,207.2855920777309,4.5258637312,938.1463431849204
gpt2_medium,paper_optimum_8x8,mbosa2,2,conservative_walden,1.0,NOT_MODELED,145,207.54139024869443,4.5258637312,939.3040508493915
gpt2_medium,c8_r16,analog8,8,optimistic_constant_symbol,0.0,NOT_MODELED,145,57.56708786004552,1.1314921472000001,65.13670785081396
gpt2_medium,c8_r16,analog8,8,optimistic_constant_symbol,0.5,NOT_MODELED,145,57.56708786004552,1.1314921472000001,65.13670785081396
gpt2_medium,c8_r16,analog8,8,optimistic_constant_symbol,1.0,NOT_MODELED,145,57.56708786004552,1.1314921472000001,65.13670785081396
gpt2_medium,c8_r16,analog8,8,linear_bit,0.0,NOT_MODELED,145,197.22975729267108,1.1314921472000001,223.1639215708193
gpt2_medium,c8_r16,analog8,8,linear_bit,0.5,NOT_MODELED,145,197.22975729267108,1.1314921472000001,223.1639215708193
gpt2_medium,c8_r16,analog8,8,linear_bit,1.0,NOT_MODELED,145,197.22975729267108,1.1314921472000001,223.1639215708193
gpt2_medium,c8_r16,analog8,8,conservative_walden,0.0,NOT_MODELED,145,5125.326807272459,1.1314921472000001,5799.267034262435
gpt2_medium,c8_r16,analog8,8,conservative_walden,0.5,NOT_MODELED,145,5125.326807272459,1.1314921472000001,5799.267034262435
gpt2_medium,c8_r16,analog8,8,conservative_walden,1.0,NOT_MODELED,145,5125.326807272459,1.1314921472000001,5799.267034262435
resnet18,c8_r4,mbosa1,1,optimistic_constant_symbol,0.0,NOT_MODELED,21,6.4595598608240845,0.31539732480000005,2.0373278994893766
resnet18,c8_r4,mbosa1,1,optimistic_constant_symbol,0.5,NOT_MODELED,21,6.534710697165121,0.31539732480000005,2.061030272227822
resnet18,c8_r4,mbosa1,1,optimistic_constant_symbol,1.0,NOT_MODELED,21,6.702952463062892,0.31539732480000005,2.1140932751116073
resnet18,c8_r4,mbosa1,1,linear_bit,0.0,NOT_MODELED,21,6.4595598608240845,0.31539732480000005,2.0373278994893766
resnet18,c8_r4,mbosa1,1,linear_bit,0.5,NOT_MODELED,21,6.534710697165121,0.31539732480000005,2.061030272227822
resnet18,c8_r4,mbosa1,1,linear_bit,1.0,NOT_MODELED,21,6.702952463062892,0.31539732480000005,2.1140932751116073
resnet18,c8_r4,mbosa1,1,conservative_walden,0.0,NOT_MODELED,21,6.4595598608240845,0.31539732480000005,2.0373278994893766
resnet18,c8_r4,mbosa1,1,conservative_walden,0.5,NOT_MODELED,21,6.534710697165121,0.31539732480000005,2.061030272227822
resnet18,c8_r4,mbosa1,1,conservative_walden,1.0,NOT_MODELED,21,6.702952463062892,0.31539732480000005,2.1140932751116073
mobilenet_v3,c4_r32,mbosa2,2,optimistic_constant_symbol,0.0,NOT_MODELED,64,0.5765297893596281,0.07666334720000001,0.044198703412820034
mobilenet_v3,c4_r32,mbosa2,2,optimistic_constant_symbol,0.5,NOT_MODELED,64,0.5770736858855627,0.07666334720000001,0.04424040034102864
mobilenet_v3,c4_r32,mbosa2,2,optimistic_constant_symbol,1.0,NOT_MODELED,64,0.5778419601488355,0.07666334720000001,0.044299298817618744
mobilenet_v3,c4_r32,mbosa2,2,linear_bit,0.0,NOT_MODELED,64,0.768371359854604,0.07666334720000001,0.058905920339069655
mobilenet_v3,c4_r32,mbosa2,2,linear_bit,0.5,NOT_MODELED,64,0.7689152563805388,0.07666334720000001,0.05894761726727827
mobilenet_v3,c4_r32,mbosa2,2,linear_bit,1.0,NOT_MODELED,64,0.7696835306438116,0.07666334720000001,0.05900651574386837
mobilenet_v3,c4_r32,mbosa2,2,conservative_walden,0.0,NOT_MODELED,64,0.96021293034958,0.07666334720000001,0.07361313726531928
mobilenet_v3,c4_r32,mbosa2,2,conservative_walden,0.5,NOT_MODELED,64,0.9607568268755149,0.07666334720000001,0.0736548341935279
mobilenet_v3,c4_r32,mbosa2,2,conservative_walden,1.0,NOT_MODELED,64,0.9615251011387875,0.07666334720000001,0.07371373267011799
gpt2_medium,paper_optimum_8x8,mbosa1,1,optimistic_constant_symbol,0.0,NOT_MODELED,145,199.90845005893334,9.0517274624,1809.516807364266
gpt2_medium,paper_optimum_8x8,mbosa1,1,optimistic_constant_symbol,0.5,NOT_MODELED,145,200.99229541840043,9.0517274624,1819.327480169549
gpt2_medium,paper_optimum_8x8,mbosa1,1,optimistic_constant_symbol,1.0,NOT_MODELED,145,203.4187229355786,9.0517274624,1841.2908407623136
gpt2_medium,paper_optimum_8x8,mbosa1,1,linear_bit,0.0,NOT_MODELED,145,199.90845005893334,9.0517274624,1809.516807364266
gpt2_medium,paper_optimum_8x8,mbosa1,1,linear_bit,0.5,NOT_MODELED,145,200.99229541840043,9.0517274624,1819.327480169549
gpt2_medium,paper_optimum_8x8,mbosa1,1,linear_bit,1.0,NOT_MODELED,145,203.4187229355786,9.0517274624,1841.2908407623136
gpt2_medium,paper_optimum_8x8,mbosa1,1,conservative_walden,0.0,NOT_MODELED,145,199.90845005893334,9.0517274624,1809.516807364266
gpt2_medium,paper_optimum_8x8,mbosa1,1,conservative_walden,0.5,NOT_MODELED,145,200.99229541840043,9.0517274624,1819.327480169549
gpt2_medium,paper_optimum_8x8,mbosa1,1,conservative_walden,1.0,NOT_MODELED,145,203.4187229355786,9.0517274624,1841.2908407623136
vgg16,compact_4x4,mbosa2,2,optimistic_constant_symbol,0.0,NOT_MODELED,16,48.906342374074875,1.10186496,53.88818498375631
vgg16,compact_4x4,mbosa2,2,optimistic_constant_symbol,0.5,NOT_MODELED,16,48.98822901463231,1.10186496,53.97841300367867
vgg16,compact_4x4,mbosa2,2,optimistic_constant_symbol,1.0,NOT_MODELED,16,49.10389696882271,1.10186496,54.10586346939595
vgg16,compact_4x4,mbosa2,2,linear_bit,0.0,NOT_MODELED,16,76.19709248283698,1.10186496,83.95890626071746
vgg16,compact_4x4,mbosa2,2,linear_bit,0.5,NOT_MODELED,16,76.27897912339442,1.10186496,84.04913428063982
vgg16,compact_4x4,mbosa2,2,linear_bit,1.0,NOT_MODELED,16,76.39464707758482,1.10186496,84.17658474635711
vgg16,compact_4x4,mbosa2,2,conservative_walden,0.0,NOT_MODELED,16,103.4878425915991,1.10186496,114.02962753767864
vgg16,compact_4x4,mbosa2,2,conservative_walden,0.5,NOT_MODELED,16,103.56972923215652,1.10186496,114.11985555760096
vgg16,compact_4x4,mbosa2,2,conservative_walden,1.0,NOT_MODELED,16,103.68539718634693,1.10186496,114.24730602331826
gpt2_medium,c4_r16,mbosa4,4,optimistic_constant_symbol,0.0,NOT_MODELED,145,117.7705378499622,2.2629842944000003,266.5128774975052
gpt2_medium,c4_r16,mbosa4,4,optimistic_constant_symbol,0.5,NOT_MODELED,145,117.78389224738694,2.2629842944000003,266.5430982891386
gpt2_medium,c4_r16,mbosa4,4,optimistic_constant_symbol,1.0,NOT_MODELED,145,117.7988761277436,2.2629842944000003,266.5770065750549
gpt2_medium,c4_r16,mbosa4,4,linear_bit,0.0,NOT_MODELED,145,237.4813640673293,2.2629842944000003,537.4165970970548
gpt2_medium,c4_r16,mbosa4,4,linear_bit,0.5,NOT_MODELED,145,237.4947184647541,2.2629842944000003,537.4468178886883
gpt2_medium,c4_r16,mbosa4,4,linear_bit,1.0,NOT_MODELED,145,237.50970234511072,2.2629842944000003,537.4807261746045
gpt2_medium,c4_r16,mbosa4,4,conservative_walden,0.0,NOT_MODELED,145,676.4210601976755,2.2629842944000003,1530.7302356287369
gpt2_medium,c4_r16,mbosa4,4,conservative_walden,0.5,NOT_MODELED,145,676.4344145951002,2.2629842944000003,1530.76045642037
gpt2_medium,c4_r16,mbosa4,4,conservative_walden,1.0,NOT_MODELED,145,676.4493984754569,2.2629842944000003,1530.7943647062864
vision_transformer,c4_r32,mbosa2,2,optimistic_constant_symbol,0.0,NOT_MODELED,98,27.057224650327655,0.8428830719999999,22.806076633062297
vision_transformer,c4_r32,mbosa2,2,optimistic_constant_symbol,0.5,NOT_MODELED,98,27.06563294458607,0.8428830719999999,22.81316384195711
vision_transformer,c4_r32,mbosa2,2,optimistic_constant_symbol,1.0,NOT_MODELED,98,27.077509975912314,0.8428830719999999,22.823174790607613
vision_transformer,c4_r32,mbosa2,2,linear_bit,0.0,NOT_MODELED,98,30.785607794283308,0.8428830719999999,25.948667671032656
vision_transformer,c4_r32,mbosa2,2,linear_bit,0.5,NOT_MODELED,98,30.794016088541724,0.8428830719999999,25.95575487992747
vision_transformer,c4_r32,mbosa2,2,linear_bit,1.0,NOT_MODELED,98,30.80589311986798,0.8428830719999999,25.965765828577986
vision_transformer,c4_r32,mbosa2,2,conservative_walden,0.0,NOT_MODELED,98,34.513990938238976,0.8428830719999999,29.09125870900303
vision_transformer,c4_r32,mbosa2,2,conservative_walden,0.5,NOT_MODELED,98,34.52239923249738,0.8428830719999999,29.098345917897827
vision_transformer,c4_r32,mbosa2,2,conservative_walden,1.0,NOT_MODELED,98,34.534276263823635,0.8428830719999999,29.108356866548345
gpt2_medium,c8_r32,mbosa1,1,optimistic_constant_symbol,0.0,NOT_MODELED,145,168.239998872597,9.051937177600001,1522.897900554243
gpt2_medium,c8_r32,mbosa1,1,optimistic_constant_symbol,0.5,NOT_MODELED,145,168.51119764830835,9.051937177600001,1525.3527748346241
gpt2_medium,c8_r32,mbosa1,1,optimistic_constant_symbol,1.0,NOT_MODELED,145,169.11833608024716,9.051937177600001,1530.848553778641
gpt2_medium,c8_r32,mbosa1,1,linear_bit,0.0,NOT_MODELED,145,168.239998872597,9.051937177600001,1522.897900554243
gpt2_medium,c8_r32,mbosa1,1,linear_bit,0.5,NOT_MODELED,145,168.51119764830835,9.051937177600001,1525.3527748346241
gpt2_medium,c8_r32,mbosa1,1,linear_bit,1.0,NOT_MODELED,145,169.11833608024716,9.051937177600001,1530.848553778641
gpt2_medium,c8_r32,mbosa1,1,conservative_walden,0.0,NOT_MODELED,145,168.239998872597,9.051937177600001,1522.897900554243
gpt2_medium,c8_r32,mbosa1,1,conservative_walden,0.5,NOT_MODELED,145,168.51119764830835,9.051937177600001,1525.3527748346241
gpt2_medium,c8_r32,mbosa1,1,conservative_walden,1.0,NOT_MODELED,145,169.11833608024716,9.051937177600001,1530.848553778641
vision_transformer,c4_r16,analog8,8,optimistic_constant_symbol,0.0,NOT_MODELED,98,18.30239743160255,0.21072245759999997,3.8567261667592168
vision_transformer,c4_r16,analog8,8,optimistic_constant_symbol,0.5,NOT_MODELED,98,18.30239743160255,0.21072245759999997,3.8567261667592168
vision_transformer,c4_r16,analog8,8,optimistic_constant_symbol,1.0,NOT_MODELED,98,18.30239743160255,0.21072245759999997,3.8567261667592168
vision_transformer,c4_r16,analog8,8,linear_bit,0.0,NOT_MODELED,98,70.49891899427077,0.21072245759999997,14.855705468616055
vision_transformer,c4_r16,analog8,8,linear_bit,0.5,NOT_MODELED,98,70.49891899427077,0.21072245759999997,14.855705468616055
vision_transformer,c4_r16,analog8,8,linear_bit,1.0,NOT_MODELED,98,70.49891899427077,0.21072245759999997,14.855705468616055
vision_transformer,c4_r16,analog8,8,conservative_walden,0.0,NOT_MODELED,98,1912.2904655627067,0.21072245759999997,402.96254654842164
vision_transformer,c4_r16,analog8,8,conservative_walden,0.5,NOT_MODELED,98,1912.2904655627067,0.21072245759999997,402.96254654842164
vision_transformer,c4_r16,analog8,8,conservative_walden,1.0,NOT_MODELED,98,1912.2904655627067,0.21072245759999997,402.96254654842164
gpt2_medium,c4_r8,mbosa2,2,optimistic_constant_symbol,0.0,NOT_MODELED,145,183.70289269942415,4.525863731199999,831.414259384849
gpt2_medium,c4_r8,mbosa2,2,optimistic_constant_symbol,0.5,NOT_MODELED,145,183.88398393621094,4.525863731199999,832.2338536454604
gpt2_medium,c4_r8,mbosa2,2,optimistic_constant_symbol,1.0,NOT_MODELED,145,184.13978210717443,4.525863731199999,833.3915613099314
gpt2_medium,c4_r8,mbosa2,2,linear_bit,0.0,NOT_MODELED,145,263.51007865461696,4.525863731199999,1192.61070778859
gpt2_medium,c4_r8,mbosa2,2,linear_bit,0.5,NOT_MODELED,145,263.6911698914038,4.525863731199999,1193.4303020492016
gpt2_medium,c4_r8,mbosa2,2,linear_bit,1.0,NOT_MODELED,145,263.9469680623672,4.525863731199999,1194.5880097136724
gpt2_medium,c4_r8,mbosa2,2,conservative_walden,0.0,NOT_MODELED,145,343.3172646098098,4.525863731199999,1553.8071561923314
gpt2_medium,c4_r8,mbosa2,2,conservative_walden,0.5,NOT_MODELED,145,343.49835584659655,4.525863731199999,1554.6267504529426
gpt2_medium,c4_r8,mbosa2,2,conservative_walden,1.0,NOT_MODELED,145,343.75415401756004,4.525863731199999,1555.7844581174136
gpt2_medium,paper_optimum_8x8,mbosa4,4,optimistic_constant_symbol,0.0,NOT_MODELED,145,91.39893557365606,2.2629318656,206.82956379154774
gpt2_medium,paper_optimum_8x8,mbosa4,4,optimistic_constant_symbol,0.5,NOT_MODELED,145,91.42564437280421,2.2629318656,206.890003984232
gpt2_medium,paper_optimum_8x8,mbosa4,4,optimistic_constant_symbol,1.0,NOT_MODELED,145,91.4556121383407,2.2629318656,206.95781899580533
gpt2_medium,paper_optimum_8x8,mbosa4,4,linear_bit,0.0,NOT_MODELED,145,211.10978108847195,2.2629318656,477.72705076494344
gpt2_medium,paper_optimum_8x8,mbosa4,4,linear_bit,0.5,NOT_MODELED,145,211.1364898876201,2.2629318656,477.7874909576277
gpt2_medium,paper_optimum_8x8,mbosa4,4,linear_bit,1.0,NOT_MODELED,145,211.16645765315658,2.2629318656,477.8553059692011
gpt2_medium,paper_optimum_8x8,mbosa4,4,conservative_walden,0.0,NOT_MODELED,145,650.0495479761303,2.2629318656,1471.0178363340613
gpt2_medium,paper_optimum_8x8,mbosa4,4,conservative_walden,0.5,NOT_MODELED,145,650.0762567752784,2.2629318656,1471.0782765267454
gpt2_medium,paper_optimum_8x8,mbosa4,4,conservative_walden,1.0,NOT_MODELED,145,650.1062245408148,2.2629318656,1471.1460915383186
mobilenet_v3,c4_r32,mbosa4,4,optimistic_constant_symbol,0.0,NOT_MODELED,64,0.4876993418909245,0.038331673600000005,0.018694331988297726
mobilenet_v3,c4_r32,mbosa4,4,optimistic_constant_symbol,0.5,NOT_MODELED,64,0.48777971984401336,0.038331673600000005,0.018697413009760164
mobilenet_v3,c4_r32,mbosa4,4,optimistic_constant_symbol,1.0,NOT_MODELED,64,0.4878699053906982,0.038331673600000005,0.018700869972699125
mobilenet_v3,c4_r32,mbosa4,4,linear_bit,0.0,NOT_MODELED,64,1.06229140974663,0.038331673600000005,0.04071940758649169
mobilenet_v3,c4_r32,mbosa4,4,linear_bit,0.5,NOT_MODELED,64,1.062371787699719,0.038331673600000005,0.040722488607954126
mobilenet_v3,c4_r32,mbosa4,4,linear_bit,1.0,NOT_MODELED,64,1.0624619732464038,0.038331673600000005,0.04072594557089309
mobilenet_v3,c4_r32,mbosa4,4,conservative_walden,0.0,NOT_MODELED,64,3.169128991884218,0.038331673600000005,0.12147801811320291
mobilenet_v3,c4_r32,mbosa4,4,conservative_walden,0.5,NOT_MODELED,64,3.1692093698373065,0.038331673600000005,0.12148109913466533
mobilenet_v3,c4_r32,mbosa4,4,conservative_walden,1.0,NOT_MODELED,64,3.1692995553839913,0.038331673600000005,0.1214845560976043
gpt2_medium,deap_wide_kernel,mbosa1,1,optimistic_constant_symbol,0.0,NOT_MODELED,145,151.81826448224808,8.163295232,1239.3373145784506
gpt2_medium,deap_wide_kernel,mbosa1,1,optimistic_constant_symbol,0.5,NOT_MODELED,145,152.5830778646174,8.163295232,1245.5807120161157
gpt2_medium,deap_wide_kernel,mbosa1,1,optimistic_constant_symbol,1.0,NOT_MODELED,145,154.29528175078738,8.163295232,1259.557937836299
gpt2_medium,deap_wide_kernel,mbosa1,1,linear_bit,0.0,NOT_MODELED,145,151.81826448224808,8.163295232,1239.3373145784506
gpt2_medium,deap_wide_kernel,mbosa1,1,linear_bit,0.5,NOT_MODELED,145,152.5830778646174,8.163295232,1245.5807120161157
gpt2_medium,deap_wide_kernel,mbosa1,1,linear_bit,1.0,NOT_MODELED,145,154.29528175078738,8.163295232,1259.557937836299
gpt2_medium,deap_wide_kernel,mbosa1,1,conservative_walden,0.0,NOT_MODELED,145,151.81826448224808,8.163295232,1239.3373145784506
gpt2_medium,deap_wide_kernel,mbosa1,1,conservative_walden,0.5,NOT_MODELED,145,152.5830778646174,8.163295232,1245.5807120161157
gpt2_medium,deap_wide_kernel,mbosa1,1,conservative_walden,1.0,NOT_MODELED,145,154.29528175078738,8.163295232,1259.557937836299
vision_transformer,compact_4x4,mbosa4,4,optimistic_constant_symbol,0.0,NOT_MODELED,98,42.132706677738874,0.42142632960000004,17.755831931312905
vision_transformer,compact_4x4,mbosa4,4,optimistic_constant_symbol,0.5,NOT_MODELED,98,42.14268120848653,0.42142632960000004,17.760035461195372
vision_transformer,compact_4x4,mbosa4,4,optimistic_constant_symbol,1.0,NOT_MODELED,98,42.153872816058396,0.42142632960000004,17.76475189929671
vision_transformer,compact_4x4,mbosa4,4,linear_bit,0.0,NOT_MODELED,98,131.19738652786623,0.42142632960000004,55.290033057551156
vision_transformer,compact_4x4,mbosa4,4,linear_bit,0.5,NOT_MODELED,98,131.2073610586139,0.42142632960000004,55.29423658743364
