network,architecture,energy_model,optical_loss_db_per_stage,layer,slice_bits,energy_j,latency_s,accuracy,accuracy_status
vision_transformer,paper_optimum_8x8,conservative_walden,0.0,vision_transformer/91,2,0.2660102112571325,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.0,vision_transformer/92,2,0.0003521698952571372,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.0,vision_transformer/93,2,0.001039241996904868,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.0,vision_transformer/94,2,0.2660102112571325,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.0,vision_transformer/95,2,1.0634316468672653,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.0,vision_transformer/96,2,1.0603855037614018,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.0,vision_transformer/97,2,0.001757156800274105,3.84e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/00,2,0.2598785889418265,0.005780275200000001,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/01,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/02,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/03,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/04,2,0.00035246849720738127,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/05,2,0.0010401359511318538,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/06,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/07,2,1.0643615201877215,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/08,2,1.061315377081858,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/09,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/10,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/11,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/12,2,0.00035246849720738127,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/13,2,0.0010401359511318538,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/14,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/15,2,1.0643615201877215,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/16,2,1.061315377081858,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/17,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/18,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/19,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/20,2,0.00035246849720738127,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/21,2,0.0010401359511318538,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/22,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/23,2,1.0643615201877215,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/24,2,1.061315377081858,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/25,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/26,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/27,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/28,2,0.00035246849720738127,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/29,2,0.0010401359511318538,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/30,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/31,2,1.0643615201877215,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/32,2,1.061315377081858,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/33,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/34,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/35,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/36,2,0.00035246849720738127,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/37,2,0.0010401359511318538,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/38,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/39,2,1.0643615201877215,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/40,2,1.061315377081858,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/41,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/42,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/43,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/44,2,0.00035246849720738127,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/45,2,0.0010401359511318538,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/46,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/47,2,1.0643615201877215,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/48,2,1.061315377081858,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/49,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/50,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/51,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/52,2,0.00035246849720738127,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/53,2,0.0010401359511318538,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/54,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/55,2,1.0643615201877215,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/56,2,1.061315377081858,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/57,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/58,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/59,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/60,2,0.00035246849720738127,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/61,2,0.0010401359511318538,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/62,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/63,2,1.0643615201877215,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/64,2,1.061315377081858,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/65,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/66,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/67,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/68,2,0.00035246849720738127,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/69,2,0.0010401359511318538,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/70,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/71,2,1.0643615201877215,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/72,2,1.061315377081858,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/73,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/74,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/75,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/76,2,0.00035246849720738127,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/77,2,0.0010401359511318538,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/78,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/79,2,1.0643615201877215,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/80,2,1.061315377081858,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/81,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/82,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/83,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/84,2,0.00035246849720738127,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/85,2,0.0010401359511318538,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/86,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/87,2,1.0643615201877215,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/88,2,1.061315377081858,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/89,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/90,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/91,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/92,2,0.00035246849720738127,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/93,2,0.0010401359511318538,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/94,2,0.2662426795872465,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/95,2,1.0643615201877215,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/96,2,1.061315377081858,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,vision_transformer/97,2,0.0017586933136658274,3.84e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/00,2,0.2602052923320168,0.005780275200000001,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/01,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/02,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/03,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/04,2,0.00035289028367299863,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/05,2,0.0010413986950406455,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/06,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/07,2,1.065675001164609,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/08,2,1.0626288580587455,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/09,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/10,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/11,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/12,2,0.00035289028367299863,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/13,2,0.0010413986950406455,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/14,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/15,2,1.065675001164609,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/16,2,1.0626288580587455,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/17,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/18,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/19,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/20,2,0.00035289028367299863,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/21,2,0.0010413986950406455,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/22,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/23,2,1.065675001164609,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/24,2,1.0626288580587455,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/25,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/26,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/27,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/28,2,0.00035289028367299863,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/29,2,0.0010413986950406455,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/30,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/31,2,1.065675001164609,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/32,2,1.0626288580587455,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/33,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/34,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/35,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/36,2,0.00035289028367299863,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/37,2,0.0010413986950406455,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/38,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/39,2,1.065675001164609,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/40,2,1.0626288580587455,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/41,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/42,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/43,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/44,2,0.00035289028367299863,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/45,2,0.0010413986950406455,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/46,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/47,2,1.065675001164609,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/48,2,1.0626288580587455,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/49,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/50,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/51,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/52,2,0.00035289028367299863,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/53,2,0.0010413986950406455,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/54,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/55,2,1.065675001164609,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/56,2,1.0626288580587455,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/57,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/58,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/59,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/60,2,0.00035289028367299863,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/61,2,0.0010413986950406455,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/62,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/63,2,1.065675001164609,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/64,2,1.0626288580587455,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/65,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/66,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/67,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/68,2,0.00035289028367299863,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/69,2,0.0010413986950406455,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/70,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/71,2,1.065675001164609,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/72,2,1.0626288580587455,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/73,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/74,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/75,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/76,2,0.00035289028367299863,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/77,2,0.0010413986950406455,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/78,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/79,2,1.065675001164609,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/80,2,1.0626288580587455,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/81,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/82,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/83,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/84,2,0.00035289028367299863,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/85,2,0.0010413986950406455,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/86,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/87,2,1.065675001164609,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/88,2,1.0626288580587455,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/89,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/90,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/91,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/92,2,0.00035289028367299863,7.9872e-06,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/93,2,0.0010413986950406455,2.7648e-05,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/94,2,0.2665710498314684,0.0058097664,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/95,2,1.065675001164609,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/96,2,1.0626288580587455,0.0232390656,,NOT_MODELED
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,vision_transformer/97,2,0.0017608636965194512,3.84e-05,,NOT_MODELED
vision_transformer,c8_r16,optimistic_constant_symbol,0.0,vision_transformer/00,4,0.08716281221371228,0.0028901376000000003,,NOT_MODELED
vision_transformer,c8_r16,optimistic_constant_symbol,0.0,vision_transformer/01,4,0.09300094518138452,0.0029048832,,NOT_MODELED
vision_transformer,c8_r16,optimistic_constant_symbol,0.0,vision_transformer/02,4,0.09300094518138452,0.0029048832,,NOT_MODELED
vision_transformer,c8_r16,optimistic_constant_symbol,0.0,vision_transformer/03,4,0.09300094518138452,0.0029048832,,NOT_MODELED
vision_transformer,c8_r16,optimistic_constant_symbol,0.0,vision_transformer/04,4,0.00012964380964134917,3.9936e-06,,NOT_MODELED
vision_transformer,c8_r16,optimistic_constant_symbol,0.0,vision_transformer/05,4,0.0003925279381234175,1.5360000000000002e-05,,NOT_MODELED
