network,architecture,energy_model,optical_loss_db_per_stage,mapping,stationarity,layers,energy_j,latency_s,edp_j_s,frontier_states,accuracy,accuracy_status,best_fixed_stationarity,best_fixed_slice_bits,fixed_edp_j_s,aswm_reduction_vs_best_fixed
vgg16,c8_r4,linear_bit,0.5,ASWM-IS,IS,16,365.42735436893264,0.6855327743999999,250.51242808218632,408,,NOT_MODELED,IS,4,250.5124280821864,3.3306690738754696e-16
vgg16,c8_r4,linear_bit,1.0,ASWM-IS,IS,16,365.4455530089097,0.6855327743999999,250.52490384634012,408,,NOT_MODELED,IS,4,250.52490384634012,0.0
vgg16,c8_r4,conservative_walden,0.0,ASWM-IS,IS,16,305.3031017674146,1.3710655487999999,418.5905647750825,1385,,NOT_MODELED,IS,2,418.59056477508244,-2.220446049250313e-16
vgg16,c8_r4,conservative_walden,0.5,ASWM-IS,IS,16,305.412568949868,1.3710655487999999,418.74065145766855,1385,,NOT_MODELED,IS,2,418.7406514576685,-2.220446049250313e-16
vgg16,c8_r4,conservative_walden,1.0,ASWM-IS,IS,16,305.56719545498737,1.3710655487999999,418.9526545317691,1385,,NOT_MODELED,IS,2,418.95265453176916,1.1102230246251565e-16
alexnet,c4_r16,optimistic_constant_symbol,0.0,ASWM-IS,IS,8,4.517718749236656,0.024385657600000003,0.11016754255198537,95,,NOT_MODELED,IS,4,0.11016754255198534,-2.220446049250313e-16
alexnet,c4_r16,optimistic_constant_symbol,0.5,ASWM-IS,IS,8,4.517862727461844,0.024385657600000003,0.11017105355568665,95,,NOT_MODELED,IS,4,0.11017105355568665,0.0
alexnet,c4_r16,optimistic_constant_symbol,1.0,ASWM-IS,IS,8,4.518024273687524,0.024385657600000003,0.11017499296663266,95,,NOT_MODELED,IS,4,0.11017499296663262,-4.440892098500626e-16
alexnet,c4_r16,linear_bit,0.0,ASWM-IS,IS,8,6.41340998195544,0.024385657600000003,0.15639521986838756,110,,NOT_MODELED,IS,4,0.1563952198683875,-4.440892098500626e-16
alexnet,c4_r16,linear_bit,0.5,ASWM-IS,IS,8,6.413553960180628,0.024385657600000003,0.15639873087208883,110,,NOT_MODELED,IS,4,0.1563987308720888,-2.220446049250313e-16
alexnet,c4_r16,linear_bit,1.0,ASWM-IS,IS,8,6.413715506406308,0.024385657600000003,0.15640267028303484,110,,NOT_MODELED,IS,4,0.1564026702830348,-2.220446049250313e-16
alexnet,c4_r16,conservative_walden,0.0,ASWM-IS,IS,8,5.103175097715092,0.048771315200000005,0.24888856121145359,248,,NOT_MODELED,IS,2,0.24888856121145356,-2.220446049250313e-16
alexnet,c4_r16,conservative_walden,0.5,ASWM-IS,IS,8,5.104147961840239,0.048771315200000005,0.24893600907434787,243,,NOT_MODELED,IS,2,0.24893600907434785,-2.220446049250313e-16
alexnet,c4_r16,conservative_walden,1.0,ASWM-IS,IS,8,5.105522168942826,0.048771315200000005,0.24900303096209822,237,,NOT_MODELED,IS,2,0.2490030309620982,-2.220446049250313e-16
mobilenet_v3,c8_r32,optimistic_constant_symbol,0.0,ASWM-IS,IS,64,0.5938646653740569,0.009970212799999998,0.005920957088180138,1,,NOT_MODELED,IS,4,0.005920957088180136,-2.220446049250313e-16
mobilenet_v3,c8_r32,optimistic_constant_symbol,0.5,ASWM-IS,IS,64,0.5938872284121175,0.009970212799999998,0.005921182046471016,1,,NOT_MODELED,IS,4,0.0059211820464710185,4.440892098500626e-16
mobilenet_v3,c8_r32,optimistic_constant_symbol,1.0,ASWM-IS,IS,64,0.5939125445572068,0.009970212799999998,0.005921434453824832,1,,NOT_MODELED,IS,4,0.005921434453824834,4.440892098500626e-16
mobilenet_v3,c8_r32,linear_bit,0.0,ASWM-IS,IS,64,0.737050942807401,0.009970212799999998,0.007348554744230416,536132,,NOT_MODELED,IS,4,0.007348554744230415,-2.220446049250313e-16
mobilenet_v3,c8_r32,linear_bit,0.5,ASWM-IS,IS,64,0.7370735058454618,0.009970212799999998,0.007348779702521297,536094,,NOT_MODELED,IS,4,0.007348779702521296,-2.220446049250313e-16
mobilenet_v3,c8_r32,linear_bit,1.0,ASWM-IS,IS,64,0.7370988219905512,0.009970212799999998,0.0073490321098751135,536054,,NOT_MODELED,IS,4,0.007349032109875112,-2.220446049250313e-16
mobilenet_v3,c8_r32,conservative_walden,0.0,ASWM-IS,IS,64,0.7732908362752642,0.0161132512,0.012460229495561406,537929,,NOT_MODELED,IS,4,0.012583079483081433,0.00976310987188822
mobilenet_v3,c8_r32,conservative_walden,0.5,ASWM-IS,IS,64,0.7734178745565935,0.0161132512,0.01246227649530048,537925,,NOT_MODELED,IS,4,0.012583304441372314,0.009618137003338245
mobilenet_v3,c8_r32,conservative_walden,1.0,ASWM-IS,IS,64,0.7735960363615974,0.0161132512,0.012465147261218753,537925,,NOT_MODELED,IS,4,0.012583556848726129,0.00940986629860241
resnet18,c8_r4,optimistic_constant_symbol,0.0,ASWM-IS,IS,21,33.71268687200512,0.07852851199999998,2.647407135580496,256,,NOT_MODELED,IS,4,2.647407135580496,0.0
resnet18,c8_r4,optimistic_constant_symbol,0.5,ASWM-IS,IS,21,33.71454478803916,0.07852851199999998,2.6475530349620704,256,,NOT_MODELED,IS,4,2.6475530349620695,-4.440892098500626e-16
resnet18,c8_r4,optimistic_constant_symbol,1.0,ASWM-IS,IS,21,33.71662940411589,0.07852851199999998,2.647716736760667,256,,NOT_MODELED,IS,4,2.6477167367606675,2.220446049250313e-16
resnet18,c8_r4,linear_bit,0.0,ASWM-IS,IS,21,43.29794758705408,0.07852851199999998,3.4001233966653466,256,,NOT_MODELED,IS,4,3.4001233966653475,2.220446049250313e-16
resnet18,c8_r4,linear_bit,0.5,ASWM-IS,IS,21,43.29980550308813,0.07852851199999998,3.4002692960469214,256,,NOT_MODELED,IS,4,3.4002692960469214,0.0
resnet18,c8_r4,linear_bit,1.0,ASWM-IS,IS,21,43.30189011916484,0.07852851199999998,3.400432997845517,256,,NOT_MODELED,IS,4,3.4004329978455177,2.220446049250313e-16
resnet18,c8_r4,conservative_walden,0.0,ASWM-IS,IS,21,36.242649333827565,0.15705702399999996,5.692162646246539,849,,NOT_MODELED,IS,2,5.692162646246541,4.440892098500626e-16
resnet18,c8_r4,conservative_walden,0.5,ASWM-IS,IS,21,36.25518961356572,0.15705702399999996,5.69413218526234,849,,NOT_MODELED,IS,2,5.694132185262343,4.440892098500626e-16
resnet18,c8_r4,conservative_walden,1.0,ASWM-IS,IS,21,36.272903229515954,0.15705702399999996,5.696914233067763,849,,NOT_MODELED,IS,2,5.696914233067761,-2.220446049250313e-16
alexnet,c8_r32,optimistic_constant_symbol,0.0,ASWM-IS,IS,8,0.9810366409467127,0.0290386176,0.028487947868040094,1,,NOT_MODELED,IS,4,0.028487947868040094,0.0
alexnet,c8_r32,optimistic_constant_symbol,0.5,ASWM-IS,IS,8,0.9811223101226254,0.0290386176,0.028490435582479528,1,,NOT_MODELED,IS,4,0.028490435582479528,0.0
alexnet,c8_r32,optimistic_constant_symbol,1.0,ASWM-IS,IS,8,0.9812184325189642,0.0290386176,0.028493226843989607,1,,NOT_MODELED,IS,4,0.028493226843989604,-2.220446049250313e-16
alexnet,c8_r32,linear_bit,0.0,ASWM-IS,IS,8,1.4531826456192247,0.0290386176,0.042198415149092984,93,,NOT_MODELED,IS,4,0.042198415149092984,0.0
alexnet,c8_r32,linear_bit,0.5,ASWM-IS,IS,8,1.4532683147951375,0.0290386176,0.04220090286353242,93,,NOT_MODELED,IS,4,0.04220090286353242,0.0
alexnet,c8_r32,linear_bit,1.0,ASWM-IS,IS,8,1.4533644371914762,0.0290386176,0.0422036941250425,93,,NOT_MODELED,IS,4,0.04220369412504249,-2.220446049250313e-16
alexnet,c8_r32,conservative_walden,0.0,ASWM-IS,IS,8,1.3238899187142517,0.0580772352,0.07688786618807647,93,,NOT_MODELED,IS,2,0.07688786618807647,0.0
alexnet,c8_r32,conservative_walden,0.5,ASWM-IS,IS,8,1.3244695225536065,0.0580772352,0.07692152797657752,93,,NOT_MODELED,IS,2,0.07692152797657752,0.0
alexnet,c8_r32,conservative_walden,1.0,ASWM-IS,IS,8,1.325288234737703,0.0580772352,0.0769690765166544,93,,NOT_MODELED,IS,2,0.07696907651665438,-2.220446049250313e-16
resnet18,paper_optimum_8x8,optimistic_constant_symbol,0.0,ASWM-IS,IS,21,10.599660754164185,0.07836774399999999,0.8306715004691857,136,,NOT_MODELED,IS,4,0.8306715004691857,0.0
resnet18,paper_optimum_8x8,optimistic_constant_symbol,0.5,ASWM-IS,IS,21,10.600584404356095,0.07836774399999999,0.8307438848509708,136,,NOT_MODELED,IS,4,0.8307438848509707,-2.220446049250313e-16
resnet18,paper_optimum_8x8,optimistic_constant_symbol,1.0,ASWM-IS,IS,21,10.60162075691673,0.07836774399999999,0.8308251014631365,76,,NOT_MODELED,IS,4,0.8308251014631366,1.1102230246251565e-16
resnet18,paper_optimum_8x8,linear_bit,0.0,ASWM-IS,IS,21,15.414515802782681,0.07836774399999999,1.2080008283164274,256,,NOT_MODELED,IS,4,1.2080008283164279,3.3306690738754696e-16
resnet18,paper_optimum_8x8,linear_bit,0.5,ASWM-IS,IS,21,15.41543945297459,0.07836774399999999,1.2080732126982126,256,,NOT_MODELED,IS,4,1.2080732126982128,2.220446049250313e-16
resnet18,paper_optimum_8x8,linear_bit,1.0,ASWM-IS,IS,21,15.416475805535228,0.07836774399999999,1.2081544293103783,256,,NOT_MODELED,IS,4,1.2081544293103785,2.220446049250313e-16
resnet18,paper_optimum_8x8,conservative_walden,0.0,ASWM-IS,IS,21,12.17554284658143,0.15673548799999998,1.9083396497238494,639,,NOT_MODELED,IS,2,1.9083396497238492,-2.220446049250313e-16
resnet18,paper_optimum_8x8,conservative_walden,0.5,ASWM-IS,IS,21,12.181811547340537,0.15673548799999998,1.909322177596454,578,,NOT_MODELED,IS,2,1.9093221775964542,1.1102230246251565e-16
resnet18,paper_optimum_8x8,conservative_walden,1.0,ASWM-IS,IS,21,12.190666322518789,0.15673548799999998,1.9107100351051476,578,,NOT_MODELED,IS,2,1.9107100351051471,-2.220446049250313e-16
alexnet,c8_r4,optimistic_constant_symbol,0.0,ASWM-IS,IS,8,8.243236942980863,0.029041075200000002,0.23939246395252536,84,,NOT_MODELED,IS,4,0.23939246395252542,2.220446049250313e-16
alexnet,c8_r4,optimistic_constant_symbol,0.5,ASWM-IS,IS,8,8.243923301696892,0.029041075200000002,0.23941239654761173,84,,NOT_MODELED,IS,4,0.23941239654761173,0.0
alexnet,c8_r4,optimistic_constant_symbol,1.0,ASWM-IS,IS,8,8.244693408842549,0.029041075200000002,0.23943476128714083,84,,NOT_MODELED,IS,4,0.23943476128714083,0.0
alexnet,c8_r4,linear_bit,0.0,ASWM-IS,IS,8,12.016763336206079,0.029041075200000002,0.34897972770736363,93,,NOT_MODELED,IS,4,0.34897972770736363,0.0
alexnet,c8_r4,linear_bit,0.5,ASWM-IS,IS,8,12.017449694922107,0.029041075200000002,0.34899966030245,93,,NOT_MODELED,IS,4,0.34899966030245,0.0
alexnet,c8_r4,linear_bit,1.0,ASWM-IS,IS,8,12.018219802067765,0.029041075200000002,0.3490220250419791,93,,NOT_MODELED,IS,4,0.3490220250419791,0.0
alexnet,c8_r4,conservative_walden,0.0,ASWM-IS,IS,8,9.23233489930265,0.058082150400000004,0.5362338641644654,239,,NOT_MODELED,IS,2,0.5362338641644655,2.220446049250313e-16
alexnet,c8_r4,conservative_walden,0.5,ASWM-IS,IS,8,9.23697344134285,0.058082150400000004,0.536503280660881,239,,NOT_MODELED,IS,2,0.536503280660881,0.0
alexnet,c8_r4,conservative_walden,1.0,ASWM-IS,IS,8,9.243525556126938,0.058082150400000004,0.5368838415772085,234,,NOT_MODELED,IS,2,0.5368838415772086,2.220446049250313e-16
alexnet,c8_r16,optimistic_constant_symbol,0.0,ASWM-IS,IS,8,1.6269293324937986,0.0290386176,0.04724377874851067,1,,NOT_MODELED,IS,4,0.04724377874851066,-2.220446049250313e-16
alexnet,c8_r16,optimistic_constant_symbol,0.5,ASWM-IS,IS,8,1.6271007650470475,0.0290386176,0.04724875691286866,1,,NOT_MODELED,IS,4,0.047248756912868645,-2.220446049250313e-16
alexnet,c8_r16,optimistic_constant_symbol,1.0,ASWM-IS,IS,8,1.62729311553546,0.0290386176,0.04725434250514684,1,,NOT_MODELED,IS,4,0.047254342505146846,1.1102230246251565e-16
alexnet,c8_r16,linear_bit,0.0,ASWM-IS,IS,8,2.571221341838823,0.0290386176,0.07466471331061646,93,,NOT_MODELED,IS,4,0.07466471331061644,-2.220446049250313e-16
alexnet,c8_r16,linear_bit,0.5,ASWM-IS,IS,8,2.5713927743920713,0.0290386176,0.07466969147497443,93,,NOT_MODELED,IS,4,0.07466969147497443,0.0
alexnet,c8_r16,linear_bit,1.0,ASWM-IS,IS,8,2.571585124880485,0.0290386176,0.07467527706725265,93,,NOT_MODELED,IS,4,0.07467527706725262,-4.440892098500626e-16
alexnet,c8_r16,conservative_walden,0.0,ASWM-IS,IS,8,2.063375470275383,0.0580772352,0.11983514249309402,93,,NOT_MODELED,IS,2,0.11983514249309403,1.1102230246251565e-16
alexnet,c8_r16,conservative_walden,0.5,ASWM-IS,IS,8,2.0645327155596775,0.0580772352,0.1199023520996541,93,,NOT_MODELED,IS,2,0.11990235209965411,1.1102230246251565e-16
alexnet,c8_r16,conservative_walden,1.0,ASWM-IS,IS,8,2.0661673679720822,0.0580772352,0.11999728819227956,93,,NOT_MODELED,IS,2,0.11999728819227959,2.220446049250313e-16
alexnet,c4_r8,optimistic_constant_symbol,0.0,ASWM-IS,IS,8,12.364708339867516,0.024387296000000003,0.30154180223801774,109,,NOT_MODELED,IS,4,0.3015418022380178,2.220446049250313e-16
alexnet,c4_r8,optimistic_constant_symbol,0.5,ASWM-IS,IS,8,12.36499606964104,0.024387296000000003,0.30154881918917265,109,,NOT_MODELED,IS,4,0.3015488191891726,-2.220446049250313e-16
alexnet,c4_r8,optimistic_constant_symbol,1.0,ASWM-IS,IS,8,12.365318907756777,0.024387296000000003,0.30155669233786125,109,,NOT_MODELED,IS,4,0.30155669233786125,0.0
alexnet,c4_r8,linear_bit,0.0,ASWM-IS,IS,8,16.138264304540716,0.024387296000000003,0.3935686285210686,218,,NOT_MODELED,IS,4,0.3935686285210686,0.0
alexnet,c4_r8,linear_bit,0.5,ASWM-IS,IS,8,16.138552034314237,0.024387296000000003,0.3935756454722235,203,,NOT_MODELED,IS,4,0.3935756454722235,0.0
alexnet,c4_r8,linear_bit,1.0,ASWM-IS,IS,8,16.13887487242998,0.024387296000000003,0.39358351862091223,179,,NOT_MODELED,IS,4,0.39358351862091223,0.0
alexnet,c4_r8,conservative_walden,0.0,ASWM-IS,IS,8,13.291248867233504,0.048774592000000005,0.6482752406697764,258,,NOT_MODELED,IS,2,0.6482752406697763,-2.220446049250313e-16
alexnet,c4_r8,conservative_walden,0.5,ASWM-IS,IS,8,13.293195713268219,0.048774592000000005,0.6483701972908065,258,,NOT_MODELED,IS,2,0.6483701972908064,-2.220446049250313e-16
alexnet,c4_r8,conservative_walden,1.0,ASWM-IS,IS,8,13.295945706385856,0.048774592000000005,0.648504327083122,256,,NOT_MODELED,IS,2,0.648504327083122,0.0
alexnet,paper_optimum_8x8,optimistic_constant_symbol,0.0,ASWM-IS,IS,8,4.20265443686498,0.029142656000000003,0.12247651254042984,24,,NOT_MODELED,IS,4,0.12247651254042984,0.0
alexnet,paper_optimum_8x8,optimistic_constant_symbol,0.5,ASWM-IS,IS,8,4.202997791589279,0.029142656000000003,0.12248651880904607,19,,NOT_MODELED,IS,4,0.12248651880904607,0.0
alexnet,paper_optimum_8x8,optimistic_constant_symbol,1.0,ASWM-IS,IS,8,4.2033830419263145,0.029142656000000003,0.12249774602709217,19,,NOT_MODELED,IS,4,0.1224977460270922,2.220446049250313e-16
alexnet,paper_optimum_8x8,linear_bit,0.0,ASWM-IS,IS,8,6.097665440453588,0.029142656000000003,0.17770216633422742,95,,NOT_MODELED,IS,4,0.1777021663342274,-2.220446049250313e-16
alexnet,paper_optimum_8x8,linear_bit,0.5,ASWM-IS,IS,8,6.098008795177886,0.029142656000000003,0.1777121726028436,95,,NOT_MODELED,IS,4,0.17771217260284364,1.1102230246251565e-16
alexnet,paper_optimum_8x8,linear_bit,1.0,ASWM-IS,IS,8,6.098394045514922,0.029142656000000003,0.17772339982088975,95,,NOT_MODELED,IS,4,0.17772339982088978,1.1102230246251565e-16
alexnet,paper_optimum_8x8,conservative_walden,0.0,ASWM-IS,IS,8,4.819733367827425,0.058285312000000006,0.28091966310063227,122,,NOT_MODELED,IS,2,0.28091966310063227,0.0
alexnet,paper_optimum_8x8,conservative_walden,0.5,ASWM-IS,IS,8,4.822061278686441,0.058285312000000006,0.2810553461113582,112,,NOT_MODELED,IS,2,0.28105534611135824,2.220446049250313e-16
alexnet,paper_optimum_8x8,conservative_walden,1.0,ASWM-IS,IS,8,4.825349540175337,0.058285312000000006,0.28124700345817605,107,,NOT_MODELED,IS,2,0.2812470034581761,2.220446049250313e-16
alexnet,c4_r32,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,8,1.0949538823545224,0.0346481664,0.03793814431614551,26,,NOT_MODELED,WS,4,0.037938144316145526,3.3306690738754696e-16
alexnet,c4_r32,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,8,1.0950253227273001,0.0346481664,0.0379406195940692,26,,NOT_MODELED,WS,4,0.0379406195940692,0.0
alexnet,c4_r32,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,8,1.0951054801439384,0.0346481664,0.03794339690157907,26,,NOT_MODELED,WS,4,0.03794339690157907,0.0
alexnet,c4_r32,linear_bit,0.0,Joint-ASWM,JOINT,8,1.5965451685902343,0.0346481664,0.05531736266643049,175,,NOT_MODELED,WS,4,0.055317362666430496,1.1102230246251565e-16
alexnet,c4_r32,linear_bit,0.5,Joint-ASWM,JOINT,8,1.596616608963012,0.0346481664,0.055319837944354175,175,,NOT_MODELED,WS,4,0.05531983794435416,-2.220446049250313e-16
alexnet,c4_r32,linear_bit,1.0,Joint-ASWM,JOINT,8,1.59669676637965,0.0346481664,0.05532261525186404,175,,NOT_MODELED,WS,4,0.05532261525186405,1.1102230246251565e-16
alexnet,c4_r32,conservative_walden,0.0,Joint-ASWM,JOINT,8,1.9806556471538224,0.0538396672,0.10663784088056243,301,,NOT_MODELED,WS,2,0.11730364869718078,0.09092477459206849
alexnet,c4_r32,conservative_walden,0.5,Joint-ASWM,JOINT,8,1.9811389477499417,0.0538396672,0.10666386162381505,301,,NOT_MODELED,WS,2,0.11733713965613189,0.0909624869295087
alexnet,c4_r32,conservative_walden,1.0,Joint-ASWM,JOINT,8,1.9818216279872984,0.0538396672,0.10670061690059836,301,,NOT_MODELED,WS,2,0.11738444689305576,0.09101572035510808
vision_transformer,paper_optimum_8x8,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,98,17.79044316115614,0.42142632959999976,7.49736116336345,1,,NOT_MODELED,WS,4,7.497361163363452,3.3306690738754696e-16
vision_transformer,paper_optimum_8x8,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,98,17.795416847211467,0.42142632959999976,7.4994572056223285,1,,NOT_MODELED,WS,4,7.499457205622335,7.771561172376096e-16
vision_transformer,paper_optimum_8x8,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,98,17.80099741475149,0.42142632959999976,7.5018090037178045,1,,NOT_MODELED,WS,4,7.501809003717799,-6.661338147750939e-16
vision_transformer,paper_optimum_8x8,linear_bit,0.0,Joint-ASWM,JOINT,98,40.07649306242225,0.42142632959999976,16.889289374536464,9036,,NOT_MODELED,WS,4,16.889289374536474,6.661338147750939e-16
vision_transformer,paper_optimum_8x8,linear_bit,0.5,Joint-ASWM,JOINT,98,40.081466748477574,0.42142632959999976,16.89138541679534,9036,,NOT_MODELED,WS,4,16.89138541679536,9.992007221626409e-16
vision_transformer,paper_optimum_8x8,linear_bit,1.0,Joint-ASWM,JOINT,98,40.08704731601759,0.42142632959999976,16.893737214890812,9036,,NOT_MODELED,WS,4,16.893737214890827,8.881784197001252e-16
vision_transformer,paper_optimum_8x8,conservative_walden,0.0,Joint-ASWM,JOINT,98,39.33888917072204,0.8428526591999995,33.156887347517134,24004,,NOT_MODELED,WS,2,33.15688734751716,8.881784197001252e-16
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,Joint-ASWM,JOINT,98,39.37261174573382,0.8428526591999995,33.185310509540884,20367,,NOT_MODELED,WS,2,33.18531050954089,2.220446049250313e-16
vision_transformer,paper_optimum_8x8,conservative_walden,1.0,Joint-ASWM,JOINT,98,39.42024614903933,0.8428526591999995,33.22545929303634,15863,,NOT_MODELED,WS,2,33.22545929303633,-2.220446049250313e-16
mobilenet_v3,paper_optimum_8x8,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,64,0.3591281775987993,0.011831424000000004,0.004248997739518697,1058,,NOT_MODELED,WS,4,0.004248997739518699,4.440892098500626e-16
mobilenet_v3,paper_optimum_8x8,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,64,0.3592606111462997,0.011831424000000004,0.004250564616970999,1058,,NOT_MODELED,WS,4,0.004250564616970999,0.0
mobilenet_v3,paper_optimum_8x8,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,64,0.35940920403056376,0.011831424000000004,0.00425232268238811,1058,,NOT_MODELED,WS,4,0.00425232268238811,0.0
mobilenet_v3,paper_optimum_8x8,linear_bit,0.0,Joint-ASWM,JOINT,64,0.8477810620569368,0.011831424000000004,0.010030457204365935,143154,,NOT_MODELED,WS,4,0.010030457204365935,0.0
mobilenet_v3,paper_optimum_8x8,linear_bit,0.5,Joint-ASWM,JOINT,64,0.8479134956044379,0.011831424000000004,0.010032024081818244,141724,,NOT_MODELED,WS,4,0.010032024081818235,-8.881784197001252e-16
mobilenet_v3,paper_optimum_8x8,linear_bit,1.0,Joint-ASWM,JOINT,64,0.8480620884887012,0.011831424000000004,0.010033782147235347,138963,,NOT_MODELED,WS,4,0.010033782147235347,0.0
mobilenet_v3,paper_optimum_8x8,conservative_walden,0.0,Joint-ASWM,JOINT,64,0.7813165976991269,0.023662848000000007,0.018488175891231595,292636,,NOT_MODELED,WS,2,0.018488175891231588,-4.440892098500626e-16
mobilenet_v3,paper_optimum_8x8,conservative_walden,0.5,Joint-ASWM,JOINT,64,0.7822126622435053,0.023662848000000007,0.01850937933034341,291330,,NOT_MODELED,WS,2,0.018509379330343405,-2.220446049250313e-16
mobilenet_v3,paper_optimum_8x8,conservative_walden,1.0,Joint-ASWM,JOINT,64,0.7834783870548453,0.023662848000000007,0.018539329984163976,289725,,NOT_MODELED,WS,2,0.01853932998416397,-4.440892098500626e-16
gpt2_medium,c8_r16,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,145,76.87143713638244,2.2629842944000007,173.95885492759044,2,,NOT_MODELED,WS,4,173.95885492759032,-6.661338147750939e-16
gpt2_medium,c8_r16,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,145,76.88479153380722,2.2629842944000007,173.98907571922388,2,,NOT_MODELED,WS,4,173.98907571922368,-1.1102230246251565e-15
gpt2_medium,c8_r16,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,145,76.89977541416378,2.2629842944000007,174.02298400513996,2,,NOT_MODELED,WS,4,174.02298400514,1.1102230246251565e-16
gpt2_medium,c8_r16,linear_bit,0.0,Joint-ASWM,JOINT,145,136.71066138053746,2.2629842944000007,309.374079581193,40986,,NOT_MODELED,WS,4,309.37407958119326,8.881784197001252e-16
gpt2_medium,c8_r16,linear_bit,0.5,Joint-ASWM,JOINT,145,136.72401577796228,2.2629842944000007,309.4043003728265,40986,,NOT_MODELED,WS,4,309.4043003728266,2.220446049250313e-16
gpt2_medium,c8_r16,linear_bit,1.0,Joint-ASWM,JOINT,145,136.73899965831896,2.2629842944000007,309.4382086587429,40986,,NOT_MODELED,WS,4,309.43820865874295,2.220446049250313e-16
gpt2_medium,c8_r16,conservative_walden,0.0,Joint-ASWM,JOINT,145,149.80485705782704,4.525863731200001,677.9963693156199,40986,,NOT_MODELED,WS,2,682.6988295823882,0.006888045010484123
gpt2_medium,c8_r16,conservative_walden,0.5,Joint-ASWM,JOINT,145,149.8935195005668,4.525863731200001,678.3976434495354,40986,,NOT_MODELED,WS,2,683.1076091601534,0.006894910329587223
gpt2_medium,c8_r16,conservative_walden,1.0,Joint-ASWM,JOINT,145,150.01875852973538,4.525863731200001,678.9644582293802,40986,,NOT_MODELED,WS,2,683.685025661222,0.006904593862175568
gpt2_medium,c4_r8,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,145,156.79394327315896,2.2629318656000006,354.8140105659103,1,,NOT_MODELED,WS,4,354.81401056590965,-1.7763568394002505e-15
gpt2_medium,c4_r8,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,145,156.8206520723069,2.2629318656000006,354.87445075859404,1,,NOT_MODELED,WS,4,354.874450758594,-2.220446049250313e-16
gpt2_medium,c4_r8,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,145,156.85061983784325,2.2629318656000006,354.9422657701671,1,,NOT_MODELED,WS,4,354.9422657701673,4.440892098500626e-16
gpt2_medium,c4_r8,linear_bit,0.0,Joint-ASWM,JOINT,145,397.04068150727306,2.2629318656000006,898.4760101223491,139907,,NOT_MODELED,WS,4,898.4760101223483,-8.881784197001252e-16
gpt2_medium,c4_r8,linear_bit,0.5,Joint-ASWM,JOINT,145,397.067390306421,2.2629318656000006,898.5364503150328,137885,,NOT_MODELED,WS,4,898.5364503150324,-4.440892098500626e-16
gpt2_medium,c4_r8,linear_bit,1.0,Joint-ASWM,JOINT,145,397.09735807195733,2.2629318656000006,898.6042653266059,132493,,NOT_MODELED,WS,4,898.6042653266056,-2.220446049250313e-16
gpt2_medium,c4_r8,conservative_walden,0.0,Joint-ASWM,JOINT,145,352.0640206298476,4.525863731200001,1593.3937820290764,182847,,NOT_MODELED,WS,2,1593.3937820290748,-8.881784197001252e-16
gpt2_medium,c4_r8,conservative_walden,0.5,Joint-ASWM,JOINT,145,352.2451118666339,4.525863731200001,1594.2133762896856,182510,,NOT_MODELED,WS,2,1594.213376289686,3.3306690738754696e-16
gpt2_medium,c4_r8,conservative_walden,1.0,Joint-ASWM,JOINT,145,352.50091003759746,4.525863731200001,1595.3710839541568,181836,,NOT_MODELED,WS,2,1595.3710839541573,3.3306690738754696e-16
alexnet,c8_r4,optimistic_constant_symbol,0.0,Joint-ASWM,JOINT,8,1.3379992977889474,0.0307974144,0.04120691884091522,3,,NOT_MODELED,WS,4,0.04120691884091522,0.0
alexnet,c8_r4,optimistic_constant_symbol,0.5,Joint-ASWM,JOINT,8,1.3386856866387296,0.0307974144,0.0412280578427615,3,,NOT_MODELED,WS,4,0.04122805784276149,-2.220446049250313e-16
alexnet,c8_r4,optimistic_constant_symbol,1.0,Joint-ASWM,JOINT,8,1.3394558275950124,0.0307974144,0.04125177619293855,3,,NOT_MODELED,WS,4,0.041251776192938544,-2.220446049250313e-16
alexnet,c8_r4,linear_bit,0.0,Joint-ASWM,JOINT,8,3.5688395059189952,0.0307974144,0.10991102919087856,115,,NOT_MODELED,WS,4,0.10991102919087857,1.1102230246251565e-16
alexnet,c8_r4,linear_bit,0.5,Joint-ASWM,JOINT,8,3.569525894768778,0.0307974144,0.10993216819272485,115,,NOT_MODELED,WS,4,0.10993216819272485,0.0
alexnet,c8_r4,linear_bit,1.0,Joint-ASWM,JOINT,8,3.5702960357250606,0.0307974144,0.10995588654290189,112,,NOT_MODELED,WS,4,0.10995588654290188,-2.220446049250313e-16
